country,chosen_formation,name,positions,role,overall_rating,potential,preferred_foot,height_cm,weight_kgs,predicted_score,age,nationality,weak_foot(1-5),skill_moves(1-5),national_rating,national_team_position,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle
Netherlands,5-3-2,N. Aké,CB,DF,80.0,84,Left,154.94,74.8,873.2880909090892,24,Netherlands,3,2,81.0,SUB,63,45,74,77,52,67,62,59,73,73,75,74,68,79,69,63,86,73,77,56,73,79,53,65,48,72,81,82,80
Netherlands,5-3-2,A. Robben,RM,MF,84.0,84,Left,154.94,79.8,873.2880909090892,35,Netherlands,2,4,,,80,85,51,82,86,89,90,81,71,88,83,76,87,85,90,86,60,63,67,86,47,37,84,80,78,85,30,26,26
Netherlands,5-3-2,Q. Promes,LM,MF,83.0,83,Right,175.26,72.1,873.2880909090892,27,Netherlands,4,5,81.0,RM,79,86,60,78,69,84,75,76,73,82,90,91,87,82,79,82,82,83,61,83,60,33,79,81,74,78,36,30,32
Netherlands,5-3-2,G. Wijnaldum,CM,MF,83.0,83,Right,175.26,68.9,873.2880909090892,28,Netherlands,3,4,81.0,CAM,67,70,72,85,73,84,76,70,78,85,79,76,82,82,84,76,80,87,74,71,69,76,78,78,74,84,74,76,65
Netherlands,5-3-2,M. Depay,CF,FW,84.0,88,Right,175.26,78.0,873.2880909090892,25,Netherlands,3,5,81.0,ST,82,78,65,80,74,84,85,88,74,85,87,87,82,79,79,87,74,79,80,81,75,28,83,85,71,78,29,31,20
Netherlands,5-3-2,B. Dost,ST,FW,83.0,83,Right,195.58,88.9,873.2880909090892,29,Netherlands,3,2,,,38,87,94,73,85,68,61,30,37,75,49,54,32,85,32,82,51,82,92,71,68,39,89,68,90,81,38,45,26
New Zealand,4-3-3,S. Marinović,GK,GK,68.0,72,Right,193.04,94.8,832.886,27,New Zealand,1,1,,,11,17,14,34,18,15,14,19,35,21,52,51,35,73,44,18,57,45,73,13,16,25,16,34,22,48,30,18,18
New Zealand,4-3-3,W. Reid,CB,DF,76.0,76,Right,190.5,87.1,832.886,30,New Zealand,3,2,,,28,46,79,60,30,43,33,38,59,54,52,64,51,75,40,70,72,60,81,53,83,76,42,44,55,67,75,77,78
New Zealand,4-3-3,T. Smith,CB,DF,69.0,70,Left,187.96,82.1,832.886,28,New Zealand,2,2,66.0,LCB,49,24,73,61,30,40,23,32,58,59,58,62,60,63,52,41,77,76,80,38,76,65,45,50,34,59,66,68,62
New Zealand,4-3-3,M. Boxall,CB,DF,67.0,67,Right,187.96,91.2,832.886,30,New Zealand,2,2,66.0,RCB,58,35,65,63,54,56,56,43,57,60,55,69,48,64,52,61,77,66,86,33,69,60,59,52,42,61,65,64,62
New Zealand,4-3-3,T. Tzimopoulos,CB,DF,67.0,67,Right,187.96,82.1,832.886,33,New Zealand,3,2,,,44,35,68,61,31,52,33,37,60,56,52,49,44,63,45,52,70,73,81,47,86,63,47,61,41,70,62,64,61
New Zealand,4-3-3,R. Thomas,CM,MF,75.0,80,Right,175.26,64.0,832.886,24,New Zealand,4,3,66.0,RCM,66,52,34,75,50,78,62,63,76,79,77,75,77,74,78,70,84,75,60,61,71,75,64,78,63,77,61,58,56
New Zealand,4-3-3,T. Boyd,RM,MF,70.0,74,Right,154.94,66.2,832.886,24,New Zealand,3,3,,,68,68,44,64,43,74,74,40,41,72,84,82,78,73,77,70,59,72,65,65,34,12,68,58,51,64,20,14,12
New Zealand,4-3-3,S. Singh,CAM,MF,68.0,78,Left,172.72,64.9,832.886,20,New Zealand,3,3,65.0,CAM,71,58,44,68,56,70,71,68,68,66,74,71,76,66,82,57,62,66,48,68,66,55,58,73,57,71,52,45,41
New Zealand,4-3-3,C. Wood,ST,FW,77.0,78,Right,187.96,92.1,832.886,27,New Zealand,3,2,66.0,ST,46,78,83,65,69,66,69,64,48,74,68,75,65,75,61,80,76,72,84,71,74,40,79,64,81,77,39,30,29
New Zealand,4-3-3,K. Barbarouses,ST,FW,70.0,70,Right,170.18,68.0,832.886,29,New Zealand,3,3,67.0,RS,62,71,51,66,66,71,66,42,46,69,85,87,92,69,71,68,61,90,62,66,56,38,70,69,57,68,28,29,22
New Zealand,4-3-3,M. Rojas,RW,FW,69.0,69,Right,167.64,64.0,832.886,27,New Zealand,4,4,66.0,LW,60,66,21,63,66,72,72,64,61,71,88,89,82,62,84,69,57,62,30,64,49,35,60,66,57,65,28,19,20
Nigeria,5-3-2,D. Akpeyi,GK,GK,64.0,64,Right,187.96,93.9,872.8972272727257,33,Nigeria,2,1,,,13,7,11,17,6,10,13,13,19,11,26,22,30,38,33,22,54,17,37,5,26,7,8,24,12,28,23,14,13
Nigeria,5-3-2,L. Balogun,CB,DF,75.0,75,Right,190.5,88.0,872.8972272727257,30,Nigeria,3,2,,,67,30,77,66,32,60,59,38,60,64,60,69,51,68,51,70,73,58,82,60,72,73,49,47,39,65,75,73,74
Nigeria,5-3-2,C. Awaziem,CB,DF,74.0,81,Right,187.96,78.0,872.8972272727257,22,Nigeria,3,2,,,30,36,70,63,30,57,33,25,54,62,69,73,66,73,52,53,73,67,77,37,77,73,28,30,40,69,73,75,73
Nigeria,5-3-2,O. Aina,RB,DF,74.0,83,Right,182.88,82.1,872.8972272727257,22,Nigeria,3,3,,,68,50,64,73,58,72,62,47,68,71,89,88,75,66,77,72,73,78,77,68,65,72,60,63,49,69,66,73,73
Nigeria,5-3-2,W. Troost-Ekong,CB,DF,73.0,77,Right,190.5,82.1,872.8972272727257,25,Nigeria,3,2,,,37,23,76,54,26,37,25,26,52,50,65,73,34,67,59,53,70,67,85,33,74,71,30,41,40,69,73,72,70
Nigeria,5-3-2,K. Omeruo,CB,DF,72.0,79,Right,185.42,81.2,872.8972272727257,25,Nigeria,3,2,,,47,22,71,63,27,53,24,23,60,60,67,75,65,72,56,54,88,74,82,31,76,68,34,34,35,70,65,73,69
Nigeria,5-3-2,W. Ndidi,CDM,MF,81.0,85,Right,182.88,73.9,872.8972272727257,22,Nigeria,4,3,,,50,50,76,74,66,74,58,58,70,76,73,73,67,79,67,82,90,92,75,73,85,84,67,67,55,74,84,85,83
Nigeria,5-3-2,A. Iwobi,LM,MF,78.0,84,Right,185.42,74.8,872.8972272727257,22,Nigeria,3,4,,,69,64,42,81,51,84,63,40,63,84,80,80,78,75,75,70,47,74,72,54,54,24,75,81,59,72,30,26,23
Nigeria,5-3-2,M. Simon,LM,MF,76.0,82,Right,167.64,68.9,872.8972272727257,23,Nigeria,5,4,,,75,72,58,69,72,82,47,55,54,76,93,92,92,71,91,76,93,73,69,68,38,34,72,66,60,74,30,36,32
Nigeria,5-3-2,V. Moses,RW,FW,78.0,78,Right,152.4,77.1,872.8972272727257,28,Nigeria,4,4,,,76,69,70,76,64,82,75,61,70,81,79,77,76,76,82,74,66,85,69,69,62,73,76,72,75,75,74,74,71
Nigeria,5-3-2,O. Ighalo,ST,FW,77.0,77,Right,182.88,74.8,872.8972272727257,29,Nigeria,3,4,,,49,76,71,61,70,80,64,53,47,76,84,81,75,78,69,73,80,78,78,62,78,30,84,60,63,82,17,45,41
Northern Ireland,3-5-2,T. Carson,GK,GK,70.0,70,Right,185.42,84.8,857.3042499999997,31,Northern Ireland,2,1,71.0,SUB,18,17,12,13,15,16,12,19,13,18,55,50,56,65,67,22,65,43,68,14,37,17,18,60,23,50,15,11,12
Northern Ireland,3-5-2,C. Cathcart,CB,DF,76.0,76,Right,190.5,83.0,857.3042499999997,30,Northern Ireland,3,2,71.0,RCB,39,29,76,71,30,47,39,39,63,59,40,47,59,72,56,56,69,60,78,41,73,75,29,50,28,70,76,79,77
Northern Ireland,3-5-2,G. McAuley,CB,DF,72.0,72,Right,190.5,88.9,857.3042499999997,39,Northern Ireland,3,2,71.0,SUB,49,47,82,53,23,29,39,33,50,61,29,31,34,70,32,44,72,35,75,30,76,72,45,52,49,68,75,72,70
Northern Ireland,3-5-2,J. Lewis,LB,DF,70.0,82,Left,152.4,69.9,857.3042499999997,21,Northern Ireland,3,3,71.0,LB,63,50,52,65,39,69,56,40,61,68,76,82,74,58,74,60,72,86,62,44,48,68,67,54,38,76,72,70,67
Northern Ireland,3-5-2,O. Norwood,CM,MF,75.0,75,Right,175.26,68.9,857.3042499999997,27,Northern Ireland,3,2,71.0,CDM,74,58,58,78,69,62,72,75,82,76,59,55,68,71,73,77,64,69,58,73,69,73,59,76,70,69,69,74,70
Northern Ireland,3-5-2,S. Davis,CM,MF,74.0,74,Right,172.72,69.9,857.3042499999997,34,Northern Ireland,3,3,71.0,RCM,72,58,53,79,64,74,73,69,75,75,60,51,72,77,75,63,74,63,57,63,74,67,66,75,62,83,60,66,67
Northern Ireland,3-5-2,G. Saville,CM,MF,73.0,76,Left,175.26,73.0,857.3042499999997,25,Northern Ireland,3,3,71.0,LCM,64,69,70,72,52,71,64,69,70,70,65,63,72,73,73,66,86,91,66,69,81,69,69,72,54,64,67,70,69
Northern Ireland,3-5-2,J. Jones,LM,MF,72.0,78,Right,175.26,60.8,857.3042499999997,24,Northern Ireland,3,3,71.0,SUB,71,62,39,68,49,77,64,64,59,74,90,90,79,58,90,60,48,69,37,46,43,34,60,62,56,67,40,42,45
Northern Ireland,3-5-2,C. Brunt,CM,MF,71.0,71,Left,185.42,83.9,857.3042499999997,34,Northern Ireland,2,3,,,84,62,61,73,70,67,86,76,76,74,51,50,62,71,61,86,67,57,69,76,69,61,63,72,74,68,71,66,63
Northern Ireland,3-5-2,K. Lafferty,ST,FW,71.0,71,Right,193.04,88.0,857.3042499999997,31,Northern Ireland,4,3,71.0,SUB,57,71,75,63,74,65,57,75,45,66,66,67,63,72,71,75,80,70,79,67,82,17,68,67,74,69,24,34,38
Northern Ireland,3-5-2,W. Grigg,ST,FW,70.0,71,Right,154.94,69.9,857.3042499999997,27,Northern Ireland,3,3,71.0,SUB,31,73,66,59,70,64,39,50,40,63,77,75,71,68,73,68,72,81,77,67,50,22,73,54,72,69,26,37,20
Norway,3-5-2,R. Jarstein,GK,GK,83.0,83,Right,190.5,82.1,873.0297272727257,34,Norway,4,1,75.0,GK,18,13,16,34,16,11,10,14,34,23,40,46,35,76,45,21,59,31,70,18,34,19,15,37,13,55,12,11,13
Norway,3-5-2,H. Nordtveit,CB,DF,76.0,77,Right,187.96,83.0,873.0297272727257,28,Norway,3,2,75.0,RCB,66,40,77,73,38,64,64,66,77,71,48,55,61,76,58,72,68,73,78,66,75,74,57,70,56,71,75,77,76
Norway,3-5-2,O. Elabdellaoui,RB,DF,75.0,76,Right,152.4,73.9,873.0297272727257,27,Norway,3,3,,,73,42,60,73,55,75,72,60,68,74,83,82,82,74,81,72,60,85,68,66,72,69,75,69,42,68,69,72,72
Norway,3-5-2,J. Svensson,RB,DF,74.0,77,Right,170.18,69.9,873.0297272727257,26,Norway,3,3,75.0,RB,74,55,59,73,61,73,72,54,66,69,76,79,74,72,86,74,73,89,77,58,81,71,68,65,48,71,70,74,71
Norway,3-5-2,M. Elyounoussi,LM,MF,78.0,83,Right,152.4,69.9,873.0297272727257,24,Norway,4,4,75.0,SUB,77,71,64,80,74,77,73,64,75,78,84,78,79,72,78,76,81,80,62,70,49,36,71,73,64,72,40,31,44
Norway,3-5-2,S. Berge,CDM,MF,77.0,86,Right,195.58,93.9,873.0297272727257,21,Norway,3,3,75.0,RCM,61,34,73,82,48,78,68,40,78,76,75,77,68,69,53,75,71,80,88,55,67,78,62,76,46,80,71,74,63
Norway,3-5-2,P. Skjelbred,CDM,MF,76.0,76,Right,175.26,73.9,873.0297272727257,31,Norway,3,3,,,65,43,52,75,40,75,67,61,70,79,66,55,76,77,77,56,74,86,66,42,79,80,55,72,55,77,68,74,72
Norway,3-5-2,F. Midtsjø,CM,MF,74.0,77,Right,175.26,69.9,873.0297272727257,25,Norway,3,3,75.0,SUB,65,62,58,77,62,72,66,55,73,74,74,73,80,74,83,72,65,87,73,68,74,72,67,72,51,77,67,68,65
Norway,3-5-2,S. Johansen,CM,MF,74.0,74,Left,182.88,78.0,873.0297272727257,28,Norway,3,3,75.0,LCM,70,69,53,73,64,71,72,75,73,77,66,72,75,71,76,73,65,82,68,74,83,65,66,72,51,74,71,69,64
Norway,3-5-2,O. Kamara,ST,FW,75.0,75,Right,182.88,81.2,873.0297272727257,29,Norway,3,3,,,54,77,68,64,77,69,61,52,48,75,71,77,72,75,70,75,81,79,77,64,72,34,77,63,71,74,39,20,19
Norway,3-5-2,M. Ødegaard,RW,FW,75.0,84,Left,152.4,68.0,873.0297272727257,20,Norway,4,5,75.0,SUB,75,59,38,75,65,83,74,70,68,85,76,70,78,74,78,55,46,64,33,60,32,48,64,82,59,78,38,31,32
Paraguay,3-5-2,J. Villar,GK,GK,77.0,77,Right,154.94,84.8,874.182863636363,41,Paraguay,3,1,,,14,12,12,30,8,21,15,22,22,24,31,32,50,73,68,29,56,22,62,16,22,22,14,51,21,55,13,13,14
Paraguay,3-5-2,F. Balbuena,CB,DF,80.0,83,Right,187.96,84.8,874.182863636363,27,Paraguay,3,2,,,33,31,82,71,24,47,30,34,56,56,56,65,42,77,42,71,73,76,84,34,82,80,27,45,48,74,82,82,76
Paraguay,3-5-2,P. Aguilar,CB,DF,76.0,76,Right,154.94,79.8,874.182863636363,31,Paraguay,3,2,,,40,50,80,58,50,50,48,35,62,62,67,64,60,69,60,64,91,64,80,49,88,77,28,58,51,78,77,74,70
Paraguay,3-5-2,B. Valdez,CB,DF,75.0,77,Right,182.88,78.9,874.182863636363,26,Paraguay,3,2,,,61,32,80,66,39,47,28,31,52,62,56,72,51,64,54,44,88,81,76,30,66,75,51,47,48,65,75,75,75
Paraguay,3-5-2,M. Almirón,CAM,MF,81.0,85,Left,175.26,63.0,874.182863636363,25,Paraguay,2,4,,,71,74,43,80,75,83,74,70,71,81,90,89,86,79,64,78,46,85,52,73,65,50,74,80,64,76,43,53,49
Paraguay,3-5-2,C. Ortíz,CDM,MF,77.0,77,Left,175.26,69.9,874.182863636363,30,Paraguay,3,3,75.0,LDM,53,48,44,77,55,71,63,43,60,75,68,68,73,74,73,70,69,88,77,64,72,82,69,69,40,77,75,80,70
Paraguay,3-5-2,H. Pérez,RM,MF,77.0,77,Right,154.94,71.2,874.182863636363,30,Paraguay,4,4,,,80,70,54,75,64,79,62,62,67,77,79,75,73,78,69,86,77,67,69,79,84,43,79,71,48,82,54,24,14
Paraguay,3-5-2,C. Riveros,CM,MF,76.0,76,Right,152.4,73.9,874.182863636363,36,Paraguay,3,3,,,74,69,70,81,64,69,67,68,77,76,60,53,79,72,70,71,65,75,62,71,72,65,76,77,71,80,76,61,62
Paraguay,3-5-2,O. Romero,RM,MF,76.0,77,Left,175.26,73.9,874.182863636363,26,Paraguay,4,3,,,72,74,52,76,53,80,76,72,74,78,79,76,79,69,85,72,74,72,60,73,48,39,69,75,69,62,42,24,25
Paraguay,3-5-2,A. Sanabria,ST,FW,78.0,85,Right,154.94,73.9,874.182863636363,23,Paraguay,4,4,73.0,ST,67,78,78,75,67,78,73,64,63,79,77,78,76,74,75,75,76,69,77,65,32,21,79,73,69,76,50,20,15
Paraguay,3-5-2,J. Iturbe,RW,FW,74.0,77,Left,170.18,62.1,874.182863636363,25,Paraguay,2,4,,,67,65,40,69,61,77,71,73,57,76,90,90,89,64,90,72,67,70,40,70,74,21,74,70,62,78,31,30,26
Peru,4-2-3-1,P. Gallese,GK,GK,72.0,73,Right,187.96,77.1,872.1545227272711,29,Peru,3,1,,,21,20,18,31,20,19,12,17,24,22,45,49,34,76,57,24,58,30,49,12,22,25,18,59,22,53,23,19,19
Peru,4-2-3-1,C. Zambrano,CB,DF,75.0,76,Right,185.42,78.0,872.1545227272711,29,Peru,3,2,,,51,41,74,72,36,66,36,33,68,69,64,60,65,65,59,67,81,67,73,54,91,69,44,45,44,73,74,77,76
Peru,4-2-3-1,L. Advíncula,RB,DF,74.0,74,Right,152.4,79.8,872.1545227272711,29,Peru,4,3,73.0,RB,75,58,62,73,59,76,77,63,67,74,95,94,80,69,76,76,72,80,74,68,70,63,68,60,64,60,66,70,67
Peru,4-2-3-1,A. Callens,CB,DF,71.0,75,Left,185.42,76.2,872.1545227272711,26,Peru,3,2,,,23,18,71,69,40,42,28,26,69,56,60,46,72,70,54,73,74,73,77,23,77,71,25,35,43,63,65,70,76
Peru,4-2-3-1,L. Abram,CB,DF,70.0,79,Left,154.94,76.2,872.1545227272711,23,Peru,3,2,71.0,SUB,34,24,70,60,30,46,27,25,52,54,67,69,55,60,53,42,83,72,70,20,71,72,35,33,34,52,68,73,71
Peru,4-2-3-1,A. Carrillo,RM,MF,78.0,78,Right,154.94,78.0,872.1545227272711,27,Peru,4,4,74.0,RM,78,73,70,73,74,85,78,55,61,82,86,86,80,74,76,76,73,67,72,75,53,34,74,73,68,73,19,32,25
Peru,4-2-3-1,J. Farfán,RM,MF,78.0,78,Right,152.4,83.9,872.1545227272711,34,Peru,3,4,73.0,CAM,78,73,72,73,69,74,82,75,72,79,84,84,75,77,66,75,76,72,78,72,73,39,75,78,79,80,17,43,29
Peru,4-2-3-1,P. Hurtado,CAM,MF,75.0,75,Right,175.26,72.1,872.1545227272711,28,Peru,4,4,73.0,SUB,70,72,72,74,70,75,68,72,71,76,80,83,75,70,73,76,80,65,59,71,42,45,72,74,69,72,48,34,28
Peru,4-2-3-1,C. Cueva,LM,MF,75.0,75,Right,167.64,60.8,872.1545227272711,27,Peru,4,3,,,70,67,53,74,53,76,73,63,68,76,84,83,81,74,82,70,67,63,48,64,48,49,74,69,67,60,44,32,31
Peru,4-2-3-1,R. Tapia,CDM,MF,74.0,79,Right,182.88,78.0,872.1545227272711,23,Peru,4,3,73.0,RDM,60,44,66,71,63,74,65,54,75,76,72,66,72,68,67,69,82,75,77,62,82,74,60,66,61,63,71,72,75
Peru,4-2-3-1,R. Ruidíaz,ST,FW,76.0,76,Right,170.18,66.2,872.1545227272711,28,Peru,4,4,73.0,ST,67,80,74,66,71,76,66,69,53,74,79,86,83,70,79,76,74,76,49,73,62,28,80,65,70,75,34,22,23
Poland,5-3-2,W. Szczęsny,GK,GK,86.0,88,Right,195.58,89.8,873.0953181818165,28,Poland,3,1,77.0,GK,12,12,16,32,14,11,16,14,36,22,51,47,55,82,51,15,71,45,65,14,40,15,14,48,18,65,20,13,12
Poland,5-3-2,K. Glik,CB,DF,82.0,82,Right,190.5,79.8,873.0953181818165,31,Poland,2,2,77.0,RCB,29,27,85,63,17,51,35,26,59,59,50,52,34,78,51,57,81,67,90,20,86,82,24,23,39,79,80,83,80
Poland,5-3-2,L. Piszczek,RB,DF,81.0,81,Right,182.88,78.9,873.0953181818165,33,Poland,4,2,,,82,64,74,76,64,72,80,47,69,76,74,83,66,81,66,78,77,77,78,69,83,83,73,71,65,82,81,83,79
Poland,5-3-2,T. Kędziora,RB,DF,74.0,79,Right,182.88,73.0,873.0953181818165,24,Poland,3,2,77.0,RB,78,37,71,68,39,62,58,37,64,65,74,79,71,69,67,56,73,75,71,51,72,65,66,61,38,59,75,76,75
Poland,5-3-2,B. Bereszyński,RB,DF,74.0,77,Right,182.88,77.1,873.0953181818165,26,Poland,3,3,77.0,LB,70,50,60,68,56,68,60,50,62,70,85,87,76,70,72,64,70,79,69,60,74,70,60,60,50,70,66,75,72
Poland,5-3-2,M. Kamiński,CB,DF,73.0,75,Left,193.04,82.1,873.0953181818165,27,Poland,2,2,77.0,SUB,55,53,70,72,44,59,52,54,75,66,65,76,54,72,58,72,78,65,76,60,65,73,59,56,34,58,76,73,71
Poland,5-3-2,P. Zieliński,CM,MF,82.0,88,Right,154.94,74.8,873.0953181818165,24,Poland,5,4,77.0,RCM,77,68,52,84,75,85,80,65,80,85,82,84,79,76,76,76,54,76,60,82,56,75,77,83,51,75,69,72,71
Poland,5-3-2,K. Linetty,CM,MF,76.0,83,Right,175.26,73.0,873.0953181818165,24,Poland,3,3,,,60,64,56,78,38,74,62,36,74,76,76,69,76,74,79,70,79,79,66,64,79,76,68,76,50,70,72,74,70
Poland,5-3-2,J. Błaszczykowski,RM,MF,74.0,74,Right,175.26,67.1,873.0953181818165,33,Poland,4,3,77.0,SUB,75,67,48,76,75,74,76,67,65,77,69,69,74,77,76,75,63,67,70,68,62,60,71,74,70,82,65,59,63
Poland,5-3-2,R. Lewandowski,ST,FW,90.0,90,Right,182.88,79.8,873.0953181818165,30,Poland,4,4,77.0,ST,62,91,85,83,89,85,77,86,65,89,77,78,78,90,79,88,84,78,84,84,80,39,91,77,86,86,34,42,19
Poland,5-3-2,A. Milik,ST,FW,82.0,86,Left,185.42,78.0,873.0953181818165,25,Poland,3,4,77.0,CF,58,88,78,63,76,76,71,82,62,79,69,74,68,75,63,85,65,73,80,82,67,36,83,60,79,75,35,34,32
Portugal,5-3-2,A. Lopes,GK,GK,85.0,87,Left,182.88,81.2,873.872954545453,28,Portugal,2,1,,,19,18,16,32,13,15,15,14,31,21,63,64,67,84,62,20,82,36,73,18,43,25,9,48,16,65,13,15,13
Portugal,5-3-2,Pepe,CB,DF,85.0,85,Right,187.96,81.2,873.872954545453,36,Portugal,3,2,81.0,LCB,46,46,80,70,23,58,44,47,61,62,65,70,63,83,49,63,76,60,86,56,92,85,40,48,57,79,86,85,82
Portugal,5-3-2,João Cancelo,RB,DF,83.0,89,Right,182.88,73.9,873.872954545453,24,Portugal,3,4,82.0,RB,86,58,64,79,62,85,83,69,75,84,91,91,78,83,74,80,73,90,66,66,73,77,78,74,46,77,79,79,79
Portugal,5-3-2,Ricardo Pereira,RB,DF,81.0,84,Right,175.26,69.9,873.872954545453,25,Portugal,4,3,,,81,62,64,80,56,83,78,45,78,79,88,87,82,81,77,68,74,84,60,62,75,81,75,76,60,81,76,83,76
Portugal,5-3-2,Nélson Semedo,RB,DF,81.0,86,Right,152.4,67.1,873.872954545453,25,Portugal,3,4,,,74,50,58,73,42,80,61,30,65,78,91,92,88,82,83,74,80,91,62,60,77,80,72,62,38,75,75,78,79
Portugal,5-3-2,Antunes,LB,DF,80.0,80,Left,175.26,68.9,873.872954545453,31,Portugal,3,4,,,81,56,69,77,69,74,82,80,76,80,76,79,76,78,76,87,63,85,68,84,75,80,70,66,61,73,72,81,82
Portugal,5-3-2,Bernardo Silva,CAM,MF,86.0,91,Left,172.72,64.0,873.872954545453,24,Portugal,3,4,82.0,RW,85,75,51,85,69,92,83,67,79,91,86,77,90,82,88,70,50,86,50,72,62,49,83,86,68,86,49,52,40
Portugal,5-3-2,Bruno Fernandes,CAM,MF,84.0,88,Right,152.4,68.9,873.872954545453,24,Portugal,3,4,78.0,LCM,84,74,58,85,84,83,86,85,84,86,79,76,77,84,78,87,72,91,67,88,66,71,81,86,82,84,66,66,57
Portugal,5-3-2,Quaresma,RM,MF,84.0,84,Right,175.26,67.1,873.872954545453,35,Portugal,4,5,,,92,67,41,79,80,89,94,73,75,88,81,80,91,78,84,79,63,65,55,80,74,24,78,84,74,84,29,17,13
Portugal,5-3-2,Cristiano Ronaldo,ST,FW,94.0,94,Right,187.96,83.0,873.872954545453,34,Portugal,4,5,82.0,ST,84,94,89,81,87,88,81,76,77,94,89,91,87,96,70,95,95,88,79,93,63,29,95,82,85,95,28,31,23
Portugal,5-3-2,Nani,LW,FW,81.0,81,Right,152.4,69.9,873.872954545453,32,Portugal,5,5,,,80,72,62,80,76,87,86,79,77,86,76,73,91,77,77,85,42,74,62,83,61,31,74,80,72,82,53,22,20
Republic of Ireland,4-2-3-1,K. Westwood,GK,GK,73.0,73,Left,187.96,86.2,872.7802499999992,34,Republic of Ireland,4,1,,,20,11,20,28,14,20,11,12,23,22,50,45,58,65,48,24,62,25,78,20,38,22,15,41,31,66,20,20,19
Republic of Ireland,4-2-3-1,S. Coleman,RB,DF,79.0,79,Right,152.4,77.1,872.7802499999992,30,Republic of Ireland,3,3,74.0,RWB,82,61,69,78,64,79,60,53,70,78,77,75,73,79,74,75,71,75,69,66,78,79,75,70,55,82,77,82,80
Republic of Ireland,4-2-3-1,M. Doherty,RWB,DF,77.0,78,Right,182.88,88.9,872.7802499999992,27,Republic of Ireland,4,3,74.0,SUB,75,57,62,74,46,74,62,45,69,75,74,78,69,73,68,74,82,90,73,62,75,72,73,66,48,67,71,75,74
Republic of Ireland,4-2-3-1,C. Clark,CB,DF,76.0,77,Left,185.42,88.0,872.7802499999992,29,Republic of Ireland,2,2,,,39,43,79,61,55,50,50,36,60,58,52,59,54,68,50,71,71,63,76,54,82,75,47,51,55,68,75,77,79
Republic of Ireland,4-2-3-1,S. Ward,LB,DF,74.0,74,Left,185.42,79.8,872.7802499999992,33,Republic of Ireland,5,3,,,73,57,73,72,66,69,69,55,67,73,63,60,63,77,62,70,72,78,72,54,80,76,60,64,62,71,76,76,75
Republic of Ireland,4-2-3-1,J. McCarthy,CDM,MF,77.0,77,Right,154.94,72.1,872.7802499999992,28,Republic of Ireland,4,3,,,68,55,63,79,61,74,64,64,77,74,60,58,64,71,70,67,65,65,71,64,82,79,63,72,60,74,76,76,75
Republic of Ireland,4-2-3-1,R. Brady,LM,MF,76.0,76,Left,152.4,77.1,872.7802499999992,27,Republic of Ireland,3,4,74.0,LWB,80,69,59,71,66,76,81,79,75,75,77,74,74,74,76,78,73,72,64,75,58,66,72,77,72,74,63,68,71
Republic of Ireland,4-2-3-1,H. Arter,CM,MF,75.0,75,Left,175.26,69.9,872.7802499999992,29,Republic of Ireland,5,3,74.0,SUB,62,66,53,80,63,69,64,70,77,74,65,58,70,72,75,75,68,71,69,73,86,70,69,73,68,73,64,74,67
Republic of Ireland,4-2-3-1,J. Hendrick,CAM,MF,75.0,76,Right,182.88,83.9,872.7802499999992,27,Republic of Ireland,3,3,74.0,CM,70,67,69,77,68,76,72,64,75,75,70,67,68,74,74,74,74,78,71,69,75,74,73,74,63,74,73,71,69
Republic of Ireland,4-2-3-1,A. Browne,CM,MF,74.0,79,Right,172.72,71.2,872.7802499999992,23,Republic of Ireland,4,3,,,67,72,73,72,70,70,41,45,70,71,75,75,73,73,73,70,90,91,77,72,85,72,73,72,70,70,70,72,67
Republic of Ireland,4-2-3-1,S. Long,ST,FW,73.0,73,Right,152.4,69.9,872.7802499999992,32,Republic of Ireland,2,3,74.0,RS,70,70,74,62,68,70,54,37,49,69,79,84,68,74,72,76,94,67,68,65,80,42,75,63,72,68,31,27,24
Romania,4-3-3,C. Tătăruşanu,GK,GK,80.0,80,Right,195.58,86.2,873.0318636363621,33,Romania,3,1,72.0,GK,13,15,15,37,11,16,11,11,37,19,50,47,51,74,38,14,66,42,73,12,33,26,13,48,16,45,12,15,12
Romania,4-3-3,S. Radu,CB,DF,80.0,80,Left,182.88,78.9,873.0318636363621,32,Romania,3,3,,,67,55,70,71,51,66,45,48,67,69,70,68,70,78,67,79,65,69,74,74,75,85,55,60,57,76,86,86,85
Romania,4-3-3,V. Chiricheş,CB,DF,78.0,78,Right,182.88,74.8,873.0318636363621,29,Romania,3,2,,,46,56,73,68,70,59,46,25,70,66,66,67,57,74,72,82,73,66,72,72,76,79,36,46,51,69,83,82,78
Romania,4-3-3,V. Găman,CB,DF,72.0,72,Right,190.5,82.1,873.0318636363621,30,Romania,3,2,,,44,47,74,68,43,51,41,48,63,63,60,57,61,68,63,64,73,68,71,43,70,71,59,54,69,66,72,73,71
Romania,4-3-3,I. Latovlevici,LB,DF,71.0,71,Left,175.26,73.9,873.0318636363621,32,Romania,3,3,,,72,57,63,71,67,66,67,67,66,65,75,68,69,69,75,72,65,76,69,64,77,72,64,68,64,72,70,72,68
