name,country_of_citizenship,position,foot,height_in_cm,current_club_domestic_competition_id,current_club_name,market_value_in_eur,yellow_cards,red_cards,goals,assists,minutes_played,age
Sergi Guardiola,Spain,Attack,left,185.0,ES1,Cádiz CF,800000.0,1,0,1,1,627,33
Andy Logbo,France,Attack,left,188.0,FR1,Le Havre AC,800000.0,0,0,0,0,242,20
Janni Serra,Germany,Attack,left,193.0,DK1,Aarhus GF,750000.0,0,0,3,0,635,26
Levan Shengelia,Georgia,Attack,left,184.0,GR1,Panetolikos GFS,750000.0,4,0,2,1,1227,29
Max Gradel,Cote d'Ivoire,Attack,right,175.0,TR1,Gaziantep FK,750000.0,5,0,1,4,1707,37
David Moberg Karlsson,Sweden,Attack,left,179.0,GR1,Aris Thessaloniki,750000.0,2,0,0,0,711,30
Serdar Dursun,Türkiye,Attack,right,190.0,TR1,Fatih Karagümrük,750000.0,0,0,6,2,1045,33
Viv Solomon-Otabor,Nigeria,Attack,right,175.0,UKR1,Rukh Lviv,750000.0,1,0,0,0,668,29
Jefté Betancor,Spain,Attack,right,186.0,GR1,Panserraikos,750000.0,1,0,4,0,533,31
Julien Ngoy,Belgium,Attack,right,185.0,TR1,Kasimpasa,750000.0,2,0,2,2,1519,27
Youssouph Badji,Senegal,Attack,right,192.0,BE1,R Charleroi SC,750000.0,2,0,0,0,933,23
Luan,Brazil,Attack,right,165.0,PO1,CF Estrela Amadora SAD,750000.0,3,0,1,0,645,22
Alan Forrest,Scotland,Attack,right,175.0,SC1,Heart of Midlothian FC,750000.0,3,0,3,5,2207,28
Ryan Mendes,Cape Verde,Attack,right,178.0,TR1,Fatih Karagümrük,700000.0,5,2,4,4,1509,35
Paul Mukairu,Nigeria,Attack,right,182.0,DK1,FC Copenhagen,700000.0,0,0,0,0,90,25
Antoine Bernier,Belgium,Attack,right,170.0,BE1,R Charleroi SC,700000.0,1,0,2,1,656,27
Emeka Eze,Nigeria,Attack,right,187.0,TR1,Pendikspor,700000.0,0,0,0,0,153,28
Luís Asué,Equatorial Guinea,Attack,left,184.0,PO1,Moreirense FC,700000.0,1,0,0,0,944,23
Javi Llabrés,Spain,Attack,both,174.0,ES1,RCD Mallorca,700000.0,2,0,3,0,525,22
Roko Baturina,Croatia,Attack,left,187.0,PO1,Gil Vicente FC,700000.0,0,0,2,1,756,24
Alberto Soro,Spain,Attack,left,173.0,PO1,FC Vizela,700000.0,3,0,4,1,907,25
Gaëtan Robail,France,Attack,right,182.0,GR1,Atromitos Athens,700000.0,1,0,4,3,1340,31
Oleksandr Nazarenko,Ukraine,Attack,left,177.0,UKR1,Polissya Zhytomyr,700000.0,2,0,3,1,1230,24
Rareș Burnete,Romania,Attack,right,185.0,IT1,US Lecce,700000.0,0,0,0,1,14,21
Álvaro Zamora,Costa Rica,Attack,right,180.0,GR1,Aris Thessaloniki,700000.0,4,0,3,3,1269,22
Kyan Vaesen,Belgium,Attack,right,190.0,BE1,KVC Westerlo,700000.0,1,0,0,1,499,23
Stevan Jovetic,Montenegro,Attack,right,183.0,GR1,Olympiacos Piraeus,700000.0,1,0,4,2,618,35
Dmytro Topalov,Ukraine,Attack,left,176.0,UKR1,Kolos Kovalivka,700000.0,2,0,0,0,1365,26
Mohamed Buya Turay,Sierra Leone,Attack,right,180.0,DK1,Odense Boldklub,700000.0,2,0,3,1,666,30
Andriy Shtogrin,Ukraine,Attack,right,182.0,UKR1,Chornomorets Odessa,700000.0,2,0,12,5,2787,26
Pape Habib Guèye,Senegal,Attack,right,188.0,BE1,KV Kortrijk,700000.0,0,0,0,0,90,25
Mohamed Sankoh,Netherlands,Attack,right,183.0,NL1,Heracles Almelo,700000.0,2,0,6,0,1141,21
Bambasé Conté,Germany,Attack,left,182.0,L1,TSG 1899 Hoffenheim,700000.0,0,0,0,0,69,21
Mounaïm El Idrissy,France,Attack,right,181.0,BE1,KV Kortrijk,700000.0,5,0,0,0,730,25
Benji Michel,United States,Attack,right,178.0,PO1,FC Arouca,700000.0,0,0,0,0,40,27
Sven Michel,Germany,Attack,left,177.0,L1,FC Augsburg,700000.0,2,0,2,1,649,34
Ángelo Henríquez,Chile,Attack,right,175.0,RU1,Baltika Kaliningrad,700000.0,1,0,9,2,1957,30
Bruno Lourenço,Portugal,Attack,left,179.0,PO1,Boavista FC,700000.0,4,1,5,1,2098,26
Billal Messaoudi,Algeria,Attack,right,184.0,BE1,KV Kortrijk,700000.0,0,0,0,0,28,27
Florian Pick,Germany,Attack,right,176.0,L1,1.FC Heidenheim 1846,700000.0,2,0,0,2,428,29
Emir Kaan Gültekin,Türkiye,Attack,right,181.0,TR1,Istanbulspor,700000.0,4,0,4,1,1703,24
Konan N’Dri,Cote d'Ivoire,Attack,left,174.0,BE1,Oud-Heverlee Leuven,700000.0,1,0,0,1,497,24
Sylla Sow,Netherlands,Attack,right,182.0,NL1,NEC Nijmegen,700000.0,3,0,9,5,1354,28
Anthony Limbombe,Belgium,Attack,right,177.0,NL1,Almere City FC,700000.0,0,0,0,0,185,30
Abat Aymbetov,Kazakhstan,Attack,right,184.0,TR1,Adana Demirspor,700000.0,1,0,2,0,601,29
Dadá Belmonte,Brazil,Attack,right,172.0,UKR1,Chornomorets Odessa,700000.0,1,0,1,1,331,27
Matías Lacava,Venezuela,Attack,left,167.0,PO1,FC Vizela,700000.0,7,0,0,4,1434,22
Jason Lokilo,Belgium,Attack,left,175.0,PO1,FC Vizela,700000.0,0,0,2,1,946,26
Yann Kitala,DR Congo,Attack,left,186.0,NL1,Almere City FC,700000.0,3,0,2,0,583,26
Kirill Glebov,Russia,Attack,right,173.0,RU1,CSKA Moscow,700000.0,1,0,2,1,319,19
Ilnur Alshin,Russia,Attack,right,175.0,RU1,Fakel Voronezh,700000.0,4,0,1,3,2403,31
Nigel Thomas,Curacao,Attack,right,177.0,DK1,Viborg FF,700000.0,3,0,2,1,527,23
Ché Nunnely,Suriname,Attack,right,170.0,NL1,SC Heerenveen,700000.0,0,0,2,2,1849,25
Axel Gueguin,France,Attack,left,172.0,FR1,Montpellier HSC,700000.0,0,0,0,0,130,19
Eliezer Mayenda,Spain,Attack,left,180.0,SC1,Hibernian FC,700000.0,0,0,0,0,106,19
Jovan Milosevic,Serbia,Attack,right,190.0,L1,VfB Stuttgart,700000.0,0,0,0,0,40,19
Mamadou Diakhon,France,Attack,left,180.0,FR1,Stade Reims,700000.0,0,0,0,0,200,19
Maksym Lunyov,Ukraine,Attack,left,183.0,UKR1,Kryvbas Kryvyi Rig,700000.0,4,0,4,0,1137,26
Elton Kabangu,Belgium,Attack,left,178.0,BE1,Union Saint-Gilloise,700000.0,0,0,1,1,121,26
Emrah Başsan,Türkiye,Attack,left,177.0,TR1,Sivasspor,700000.0,2,0,0,7,1493,32
Roman Tugarev,Russia,Attack,right,170.0,RU1,FK Rostov,700000.0,3,0,1,1,742,26
Amr Warda,Egypt,Attack,right,176.0,GR1,Panserraikos,700000.0,1,0,3,2,1045,31
Víctor Barberá,Spain,Attack,right,177.0,BE1,Club Brugge KV,700000.0,0,0,0,0,28,20
Ivan Komarov,Russia,Attack,left,177.0,RU1,FK Rostov,700000.0,7,0,3,2,1039,21
Vladimir Iljin,Russia,Attack,right,187.0,RU1,Akhmat Grozny,700000.0,2,0,5,1,1886,32
Dele,Nigeria,Attack,right,180.0,PO1,GD Estoril Praia,700000.0,0,0,0,0,1,23
Juan Manuel Boselli,Uruguay,Attack,left,175.0,RU1,FC Pari Nizhniy Novgorod,700000.0,1,0,3,2,1169,25
Alfonso Trezza,Uruguay,Attack,right,166.0,PO1,FC Arouca,700000.0,6,0,0,0,1006,25
Guilherme Schettine,Brazil,Attack,right,184.0,RU1,Ural Yekaterinburg,700000.0,5,0,4,1,1492,29
Isac Lidberg,Sweden,Attack,right,187.0,NL1,FC Utrecht,700000.0,2,0,5,3,1033,26
Simon Hedlund,Sweden,Attack,right,173.0,DK1,Bröndby IF,700000.0,0,0,0,0,5,31
Jimmy Marín,Costa Rica,Attack,both,170.0,RU1,FK Orenburg,700000.0,3,0,4,3,1622,27
Igor Dmitriev,Russia,Attack,left,183.0,RU1,Ural Yekaterinburg,700000.0,1,0,0,2,1607,20
Kévin Gameiro,France,Attack,right,172.0,FR1,RC Strasbourg Alsace,700000.0,0,0,4,2,1346,37
Juan Manuel García,Argentina,Attack,right,183.0,GR1,Volos NPS,700000.0,11,0,6,2,1828,32
Chemsdine Talbi,Belgium,Attack,right,175.0,BE1,Club Brugge KV,650000.0,0,0,0,0,8,19
Rui Pedro,Portugal,Attack,right,182.0,TR1,Hatayspor,650000.0,5,0,2,3,1108,26
Emmanuel Yeboah,Ghana,Attack,right,188.0,DK1,Bröndby IF,650000.0,0,0,0,0,118,21
Ahmed Musa,Nigeria,Attack,right,171.0,TR1,Sivasspor,650000.0,0,0,0,0,73,32
Mario Balotelli,Italy,Attack,right,189.0,TR1,Adana Demirspor,650000.0,6,1,7,1,939,34
Geoffry Hairemans,Belgium,Attack,left,183.0,BE1,KV Mechelen,650000.0,2,0,5,3,2093,33
Regan Charles-Cook,Grenada,Attack,right,174.0,BE1,KAS Eupen,650000.0,1,0,3,2,1335,27
Kaheem Parris,Jamaica,Attack,left,184.0,UKR1,Dynamo Kyiv,650000.0,0,0,0,0,14,25
Oscar Uddenäs,Sweden,Attack,left,186.0,NL1,Excelsior Rotterdam,650000.0,1,0,3,1,654,22
Erdon Daci,North Macedonia,Attack,left,187.0,BE1,KVC Westerlo,650000.0,2,0,3,1,697,26
Milos Deletic,Serbia,Attack,left,179.0,GR1,Volos NPS,650000.0,5,0,4,1,1403,31
Lion Lauberbach,Germany,Attack,left,194.0,BE1,KV Mechelen,650000.0,2,0,2,1,1818,26
Aleksandr Lomovitskiy,Russia,Attack,left,182.0,RU1,Rubin Kazan,600000.0,0,0,0,1,609,27
Bebé,Cape Verde,Attack,right,190.0,ES1,Rayo Vallecano,600000.0,2,0,4,0,347,34
Benito Ramírez,Spain,Attack,left,179.0,ES1,UD Las Palmas,600000.0,0,0,1,1,622,29
Florian Dietz,Germany,Attack,right,190.0,L1,1.FC Köln,600000.0,0,0,0,0,65,26
Abdoulay Diaby,Mali,Attack,left,173.0,TR1,Pendikspor,600000.0,3,0,2,0,1071,33
Jérémie Bela,Angola,Attack,right,173.0,FR1,Clermont Foot 63,600000.0,0,0,0,0,194,31
Ognjen Ozegovic,Serbia,Attack,both,180.0,GR1,AE Kifisias,600000.0,7,0,12,1,1862,30
Greg Kiltie,Scotland,Attack,left,173.0,SC1,St. Mirren FC,600000.0,1,0,4,7,2757,28
Ivan Ignatjev,Russia,Attack,right,180.0,RU1,FC Sochi,600000.0,1,0,2,1,733,26
Bas Dost,Netherlands,Attack,right,196.0,NL1,NEC Nijmegen,600000.0,0,0,3,2,463,35
Quentin Cornette,France,Attack,right,172.0,GR1,Volos NPS,600000.0,3,0,0,0,688,31
Bilal Ould-Chikh,Morocco,Attack,left,170.0,NL1,FC Volendam,600000.0,2,0,2,7,2176,27
Artem Shulyanskyi,Ukraine,Attack,right,173.0,UKR1,FK Oleksandriya,600000.0,0,0,5,3,1825,23
Kosta Aleksic,Serbia,Attack,right,183.0,GR1,Panserraikos,600000.0,7,0,7,2,1882,26
Sargis Adamyan,Armenia,Attack,right,184.0,L1,1.FC Köln,600000.0,2,0,2,3,864,31
Ivan Petryak,Ukraine,Attack,right,171.0,UKR1,Shakhtar Donetsk,600000.0,2,0,0,0,240,30
Amine Boutrah,France,Attack,right,171.0,NL1,Vitesse Arnhem,600000.0,3,0,4,3,1959,24
Kristoffer Peterson,Sweden,Attack,right,185.0,NL1,Fortuna Sittard,600000.0,1,0,0,2,821,30
Kiko Bondoso,Portugal,Attack,right,169.0,PO1,FC Vizela,600000.0,0,0,0,1,373,29
Julián Bartolo,Argentina,Attack,left,166.0,GR1,Asteras Aktor,600000.0,3,0,3,4,1256,28
Bogdan Viunnyk,Ukraine,Attack,both,185.0,UKR1,Shakhtar Donetsk,600000.0,1,0,1,2,170,22
Sylvester Jasper,Bulgaria,Attack,right,180.0,PO1,Portimonense SC,600000.0,2,0,2,2,1836,23
Bryan Limbombe,Belgium,Attack,right,172.0,NL1,Heracles Almelo,600000.0,2,1,2,2,1834,23
Denzel Jubitana,Belgium,Attack,left,175.0,GR1,Atromitos Athens,600000.0,8,0,5,3,1225,25
Alex Mighten,England,Attack,right,171.0,BE1,KV Kortrijk,600000.0,1,0,0,0,241,22
Théo Fonseca,Portugal,Attack,right,178.0,PO1,FC Famalicão,600000.0,0,0,2,0,649,24
Samu Castillejo,Spain,Attack,left,182.0,IT1,US Sassuolo,600000.0,2,0,0,0,681,30
Nikolas Agrafiotis,Netherlands,Attack,right,190.0,NL1,Excelsior Rotterdam,600000.0,1,0,6,2,937,24
Thibo Baeten,Belgium,Attack,left,185.0,NL1,Go Ahead Eagles,600000.0,3,0,3,2,1020,22
Benito,Nigeria,Attack,left,180.0,UKR1,Dynamo Kyiv,600000.0,1,0,2,1,631,26
Lennart Thy,Germany,Attack,right,184.0,NL1,PEC Zwolle,600000.0,2,0,13,2,2713,32
Ange-Freddy Plumain,Guadeloupe,Attack,right,184.0,UKR1,Rukh Lviv,600000.0,3,0,3,3,1342,29
Kornelius Hansen,Norway,Attack,right,175.0,NL1,Almere City FC,600000.0,2,0,9,2,1592,23
Lars Olden Larsen,Norway,Attack,right,175.0,NL1,NEC Nijmegen,600000.0,0,0,1,1,811,26
Dmitriy Tsypchenko,Russia,Attack,right,184.0,RU1,Krylya Sovetov Samara,600000.0,0,0,0,0,23,25
Vladyslav Supryaga,Ukraine,Attack,right,185.0,UKR1,Dynamo Kyiv,600000.0,0,0,0,2,120,24
Renato Júnior,Brazil,Attack,right,190.0,DK1,Viborg FF,600000.0,2,1,1,2,736,22
Amourricho Van Axel-Dongen,Netherlands,Attack,right,175.0,NL1,Ajax Amsterdam,600000.0,0,0,0,0,106,20
Charly Nouck,Denmark,Attack,both,184.0,DK1,Odense Boldklub,600000.0,1,0,1,0,1003,20
Nadhir Benbouali,Algeria,Attack,left,190.0,BE1,R Charleroi SC,600000.0,0,0,0,0,331,24
Jajá,Brazil,Attack,right,177.0,PO1,Casa Pia AC,600000.0,0,0,0,1,421,23
Igor Gorbach,Ukraine,Attack,right,183.0,UKR1,Zorya Lugansk,600000.0,3,0,2,0,985,20
Luigi Canotto,Italy,Attack,both,178.0,IT1,Frosinone Calcio,600000.0,0,0,0,0,15,30
Nilton,Portugal,Attack,left,182.0,PO1,CF Estrela Amadora SAD,600000.0,2,0,0,0,552,23
Malik Abubakari,Ghana,Attack,right,185.0,DK1,Viborg FF,600000.0,0,0,0,1,420,24
André Luiz,Brazil,Attack,right,185.0,PO1,CF Estrela Amadora SAD,600000.0,2,0,4,0,1191,22
Garang Kuol,Australia,Attack,right,175.0,NL1,FC Volendam,600000.0,1,0,1,1,724,20
Vinicius Mingotti,Brazil,Attack,right,190.0,PO1,Moreirense FC,600000.0,2,0,1,0,486,25
Moses David Cobnan,Nigeria,Attack,left,178.0,RU1,FK Krasnodar,600000.0,0,0,2,3,639,22
Emircan Gürlük,Türkiye,Attack,right,180.0,RU1,FK Orenburg,600000.0,0,0,1,3,998,21
Farès Ghedjemis,France,Attack,left,183.0,IT1,Frosinone Calcio,600000.0,1,0,0,0,180,22
Egor Karpitskiy,Belarus,Attack,right,188.0,RU1,Krylya Sovetov Samara,600000.0,0,0,1,1,473,21
Charles-Andreas Brym,Canada,Attack,left,185.0,NL1,Sparta Rotterdam,550000.0,1,0,5,2,1460,26
Nikola Stulic,Serbia,Attack,right,188.0,BE1,R Charleroi SC,550000.0,1,1,1,0,438,23
Ricky van Wolfswinkel,Netherlands,Attack,right,186.0,NL1,Twente Enschede FC,550000.0,4,0,16,2,2305,36
Denilho Cleonise,Netherlands,Attack,left,179.0,NL1,RKC Waalwijk,550000.0,0,0,1,5,1857,23
Bruce Anderson,Scotland,Attack,right,173.0,SC1,Livingston FC,550000.0,2,0,5,0,1683,26
Bouly Junior Sambou,Senegal,Attack,right,183.0,TR1,Konyaspor,550000.0,4,0,0,0,332,26
Kyosuke Tagawa,Japan,Attack,left,181.0,SC1,Heart of Midlothian FC,550000.0,0,0,0,0,559,25
Brayan Riascos,Colombia,Attack,right,178.0,TR1,Gaziantep FK,550000.0,2,0,1,0,449,30
Florian Danho,France,Attack,right,188.0,PO1,FC Famalicão,500000.0,0,0,1,0,234,24
Stepan Oganesyan,Russia,Attack,right,183.0,RU1,FK Orenburg,500000.0,3,0,2,1,760,23
Artur Avagimyan,Ukraine,Attack,right,172.0,UKR1,Chornomorets Odessa,500000.0,7,1,4,4,1586,28
Tidjany Touré,France,Attack,right,184.0,PO1,Gil Vicente FC,500000.0,6,0,3,1,1070,22
Pavel Meleshin,Russia,Attack,right,188.0,RU1,Spartak Moscow,500000.0,1,0,1,0,318,20
Aleksandr Koksharov,Russia,Attack,right,190.0,RU1,FK Krasnodar,500000.0,1,0,2,1,415,20
Daniil Kuznetsov,Russia,Attack,both,182.0,RU1,Rubin Kazan,500000.0,0,0,0,0,511,21
Jonathan Menéndez,Argentina,Attack,right,164.0,GR1,AE Kifisias,500000.0,3,0,1,4,1544,30
Afonso Rodrigues,Portugal,Attack,left,178.0,PO1,FC Famalicão,500000.0,1,0,1,0,320,22
Nélson Oliveira,Portugal,Attack,right,186.0,PO1,Vitória Guimarães SC,500000.0,7,0,2,4,1055,33
Jack Vale,Wales,Attack,right,185.0,SC1,Motherwell FC,500000.0,2,0,3,2,730,23
Rúben Lameiras,Portugal,Attack,left,174.0,PO1,GD Chaves,500000.0,3,0,0,1,754,30
Aingeru Olabarrieta,Spain,Attack,left,182.0,ES1,Athletic Bilbao,500000.0,0,0,0,0,8,19
Matviy Ponomarenko,Ukraine,Attack,right,188.0,UKR1,Dynamo Kyiv,500000.0,1,0,1,0,68,19
Adama Bojang,The Gambia,Attack,right,191.0,FR1,Stade Reims,500000.0,1,0,0,0,75,20
Bassirou N'Diaye,Senegal,Attack,right,181.0,FR1,FC Lorient,500000.0,0,0,0,0,149,22
Gustavo Varela,Portugal,Attack,right,184.0,PO1,SL Benfica,500000.0,0,0,0,0,15,20
Mathis Lambourde,France,Attack,left,179.0,FR1,Stade Rennais FC,500000.0,0,0,0,0,16,19
Jérémy Sebas,Martinique,Attack,right,187.0,FR1,RC Strasbourg Alsace,500000.0,0,0,2,1,391,21
David Otorbi,Spain,Attack,right,180.0,ES1,Valencia CF,500000.0,0,0,0,0,48,17
Vivaldo Semedo,Portugal,Attack,left,192.0,NL1,FC Volendam,500000.0,1,0,1,0,636,20
Daniel Sosah,Niger,Attack,right,179.0,UKR1,Kryvbas Kryvyi Rig,500000.0,1,0,1,2,766,26
Luca Raimund,Germany,Attack,left,188.0,L1,VfB Stuttgart,500000.0,1,0,0,0,28,19
Fabio Torsiello,Germany,Attack,right,177.0,L1,SV Darmstadt 98,500000.0,0,0,0,0,147,19
Óscar Aranda,Spain,Attack,right,181.0,PO1,FC Famalicão,500000.0,2,0,1,0,712,22
Zak Lovelace,England,Attack,right,182.0,SC1,Rangers FC,500000.0,1,0,0,0,47,19
Denys Teslyuk,Ukraine,Attack,right,184.0,UKR1,Rukh Lviv,500000.0,5,0,1,0,852,21
Dylan Mbayo,Belgium,Attack,left,175.0,BE1,KV Kortrijk,500000.0,1,0,0,0,446,23
Depú,Angola,Attack,right,187.0,PO1,Gil Vicente FC,500000.0,2,0,3,0,774,25
Vladislav Morozov,Belarus,Attack,right,188.0,PO1,FC Arouca,500000.0,0,0,1,1,274,24
Pylyp Budkivskyi,Ukraine,Attack,right,196.0,UKR1,Polissya Zhytomyr,500000.0,4,0,5,0,1425,32
Oğulcan Çağlayan,Türkiye,Attack,right,188.0,TR1,Gaziantep FK,500000.0,1,0,0,1,891,28
Unai Ropero,Spain,Attack,right,188.0,ES1,Deportivo Alavés,500000.0,0,0,0,0,77,23
Javier Martón,Spain,Attack,right,181.0,ES1,Athletic Bilbao,500000.0,0,0,0,0,46,25
Malick Mbaye,Senegal,Attack,right,173.0,FR1,FC Metz,500000.0,1,0,0,0,151,20
Mitchy Ntelo,Belgium,Attack,left,188.0,BE1,R Charleroi SC,500000.0,0,0,0,0,35,23
Anthony Descotte,Belgium,Attack,right,180.0,NL1,FC Utrecht,500000.0,1,0,0,0,209,21
Adedire Mebude,Scotland,Attack,right,189.0,BE1,KVC Westerlo,500000.0,0,0,0,0,95,20
Aaron Seydel,Germany,Attack,left,199.0,L1,SV Darmstadt 98,500000.0,1,0,1,0,615,28
Jeremy Antonisse,Curacao,Attack,right,184.0,PO1,Moreirense FC,500000.0,6,0,0,1,532,22
Tyler Burey,England,Attack,right,187.0,DK1,Odense Boldklub,500000.0,0,0,0,0,228,24
Emmanuel Ekong,Sweden,Attack,right,181.0,IT1,FC Empoli,500000.0,0,0,0,0,17,22
Nouha Dicko,Mali,Attack,right,173.0,GR1,OFI Crete FC,500000.0,4,0,3,0,977,32
Maksym Tretyakov,Ukraine,Attack,right,174.0,UKR1,SK Dnipro-1,500000.0,0,0,1,0,258,28
Malamine Efekele,France,Attack,right,180.0,FR1,AS Monaco,500000.0,1,0,0,0,179,20
Danyil Alefirenko,Ukraine,Attack,right,176.0,UKR1,Zorya Lugansk,500000.0,0,0,2,0,753,24
Vasyl Runich,Ukraine,Attack,right,168.0,UKR1,Rukh Lviv,500000.0,5,0,4,0,1063,25
Sokol Cikalleshi,Albania,Attack,right,187.0,TR1,Konyaspor,500000.0,3,0,12,5,2365,34
Yusuf Erdoğan,Türkiye,Attack,left,171.0,TR1,Adana Demirspor,500000.0,4,0,7,4,2690,32
Kevin Rosero,Colombia,Attack,right,178.0,GR1,PAS Giannina,500000.0,3,0,2,1,1672,26
Famara Diédhiou,Senegal,Attack,right,189.0,ES1,Granada CF,500000.0,1,0,1,1,171,32
Oleksandr Filippov,Ukraine,Attack,right,183.0,UKR1,SK Dnipro-1,500000.0,0,0,9,3,1712,32
Antwoine Hackford,England,Attack,right,177.0,GB1,Sheffield United,500000.0,0,0,0,0,11,20
Mateus Criciúma,Brazil,Attack,left,176.0,GR1,AE Kifisias,500000.0,7,0,1,8,1750,26
Aleksey Ionov,Russia,Attack,right,177.0,RU1,FK Rostov,500000.0,2,0,3,1,1714,35
Vadim Rakov,Russia,Attack,right,178.0,RU1,Lokomotiv Moscow,500000.0,0,0,0,0,102,20
Jonathan Amon,United States,Attack,right,175.0,DK1,Lyngby BK,500000.0,0,0,0,0,462,25
Luka Djordjevic,Montenegro,Attack,both,185.0,RU1,FC Sochi,500000.0,4,0,2,4,779,30
Artem Kontsevoy,Belarus,Attack,right,182.0,RU1,Ural Yekaterinburg,500000.0,1,0,3,1,823,25
Sebastian Polter,Germany,Attack,right,192.0,L1,SV Darmstadt 98,500000.0,0,0,0,2,533,33
Taison,Brazil,Attack,right,172.0,GR1,PAOK Thessaloniki,500000.0,6,1,4,10,2018,37
Dylan Saint-Louis,Congo,Attack,right,184.0,PO1,FC Vizela,500000.0,1,0,1,0,243,29
Nikolaos Karelis,Greece,Attack,left,173.0,GR1,Panetolikos GFS,500000.0,3,0,3,0,1294,32
Elves Baldé,Guinea-Bissau,Attack,right,169.0,PO1,SC Farense,500000.0,0,0,1,3,1055,25
Zé Turbo,Guinea-Bissau,Attack,left,188.0,RU1,FC Pari Nizhniy Novgorod,500000.0,2,0,4,1,997,28
Amadou Bakayoko,Sierra Leone,Attack,left,193.0,SC1,Dundee FC,500000.0,6,0,6,5,2537,29
Bogdan Boychuk,Ukraine,Attack,right,170.0,UKR1,Chornomorets Odessa,500000.0,3,0,4,2,1644,28
Ronie Carrillo,Ecuador,Attack,right,186.0,PO1,Portimonense SC,500000.0,1,1,5,0,1402,28
Gedeon Guzina,Bosnia-Herzegovina,Attack,right,187.0,RU1,Baltika Kaliningrad,500000.0,5,0,3,2,1422,31
Heri Tavares,Portugal,Attack,left,181.0,PO1,GD Estoril Praia,500000.0,6,0,3,2,1668,27
Felipe Avenatti,Uruguay,Attack,left,196.0,BE1,KV Kortrijk,500000.0,5,1,3,0,1572,31
Toyosi Olusanya,England,Attack,right,181.0,SC1,St. Mirren FC,500000.0,5,1,5,3,1171,27
Vladimir Khubulov,Russia,Attack,both,179.0,RU1,Krylya Sovetov Samara,500000.0,2,0,3,0,643,23
Yutaro Oda,Japan,Attack,right,181.0,SC1,Heart of Midlothian FC,500000.0,2,0,5,0,1088,23
Denys Bezborodko,Ukraine,Attack,right,183.0,UKR1,Kolos Kovalivka,500000.0,4,0,2,1,1286,30
Rui Costa,Portugal,Attack,right,179.0,PO1,SC Farense,500000.0,2,0,5,3,868,28
Simy,Nigeria,Attack,right,198.0,IT1,US Salernitana 1919,500000.0,0,0,3,1,742,32
Christian Kühlwetter,Germany,Attack,both,182.0,L1,1.FC Heidenheim 1846,500000.0,0,0,0,1,52,28
Frederico Duarte,Portugal,Attack,right,175.0,GR1,Panetolikos GFS,500000.0,4,0,4,3,1866,25
Mattia Destro,Italy,Attack,right,182.0,IT1,FC Empoli,500000.0,2,0,0,0,356,33
Muamer Brajanac,Denmark,Attack,right,189.0,DK1,Randers FC,500000.0,0,0,2,0,228,23
Aaron Leya Iseka,Belgium,Attack,right,183.0,GR1,OFI Crete FC,500000.0,1,0,4,1,416,27
Kike Saverio,Ecuador,Attack,both,178.0,GR1,Aris Thessaloniki,500000.0,3,0,5,2,995,25
Stefan Schimmer,Germany,Attack,right,185.0,L1,1.FC Heidenheim 1846,500000.0,0,0,1,1,152,30
Gaëtan Laura,DR Congo,Attack,right,182.0,TR1,Samsunspor,500000.0,0,0,0,1,322,29
Samson Iyede,Nigeria,Attack,right,181.0,UKR1,Chornomorets Odessa,500000.0,5,0,2,3,1645,27
Vladyslav Naumets,Ukraine,Attack,left,171.0,UKR1,LNZ Cherkasy,500000.0,1,0,5,1,1382,25
Andriy Kulakov,Ukraine,Attack,right,184.0,UKR1,FK Oleksandriya,500000.0,2,0,1,1,1427,25
Sava Petrov,Serbia,Attack,right,190.0,PO1,FC Vizela,500000.0,2,0,2,0,515,26
Vladislav Karapuzov,Russia,Attack,right,179.0,RU1,Dynamo Moscow,500000.0,3,0,0,1,1737,25
Karim Ansarifard,Iran,Attack,right,186.0,GR1,Aris Thessaloniki,450000.0,3,0,1,1,290,34
Mete Demir,Türkiye,Attack,left,170.0,GR1,PAS Giannina,450000.0,1,0,0,0,161,26
Mendy Mamadou,Senegal,Attack,right,185.0,TR1,Istanbulspor,450000.0,0,1,2,3,1770,26
Jonah Ayunga,Kenya,Attack,right,185.0,SC1,St. Mirren FC,450000.0,1,0,2,0,830,27
Eamonn Brophy,Scotland,Attack,right,175.0,SC1,Ross County FC,450000.0,1,0,3,2,965,28
Mario Engels,Germany,Attack,right,184.0,NL1,Heracles Almelo,450000.0,4,0,5,3,1636,31
João Pedro,Guinea-Bissau,Attack,right,185.0,GR1,Panetolikos GFS,450000.0,10,0,25,4,4868,28
Nikolaos Vergos,Greece,Attack,right,184.0,GR1,Atromitos Athens,450000.0,1,0,5,0,1209,29
Ernest Agyiri,Ghana,Attack,left,176.0,DK1,Randers FC,450000.0,0,0,4,1,705,26
Santiago Mosquera,Colombia,Attack,right,172.0,GR1,OFI Crete FC,450000.0,1,0,2,1,848,29
Abdenego Nankishi,Germany,Attack,left,178.0,NL1,Heracles Almelo,450000.0,0,0,3,1,343,22
Tobias Klysner,Denmark,Attack,right,183.0,DK1,Randers FC,450000.0,0,0,0,0,155,23
Massimo Bruno,Belgium,Attack,right,178.0,BE1,KV Kortrijk,450000.0,2,0,1,3,1136,31
Bashkim Kadrii,Denmark,Attack,both,177.0,DK1,Odense Boldklub,450000.0,2,0,7,3,1635,33
