name,country_of_citizenship,position,foot,height_in_cm,current_club_domestic_competition_id,current_club_name,market_value_in_eur,yellow_cards,red_cards,goals,assists,minutes_played,age
Ousseynou Ba,Senegal,Defender,right,192.0,TR1,Basaksehir FK,2600000.0,8,1,0,1,1765,29
Koffi Djidji,Cote d'Ivoire,Defender,right,184.0,IT1,Torino FC,2500000.0,2,0,0,0,760,32
Kenneth Schmidt,Germany,Defender,left,187.0,L1,SC Freiburg,2500000.0,1,0,0,0,121,22
Jérôme Roussillon,Guadeloupe,Defender,left,172.0,L1,1.FC Union Berlin,2500000.0,2,0,0,2,1187,32
Bernardo Vital,Portugal,Defender,right,187.0,PO1,GD Estoril Praia,2500000.0,5,1,1,1,3025,24
Ruan Tressoldi,Brazil,Defender,right,187.0,IT1,US Sassuolo,2500000.0,7,0,0,1,1779,25
Juan Jesus,Brazil,Defender,left,185.0,IT1,SSC Napoli,2500000.0,9,0,1,1,2729,33
Elseid Hysaj,Albania,Defender,right,182.0,IT1,SS Lazio,2500000.0,2,0,0,0,1732,30
Saïdou Sow,Guinea,Defender,right,187.0,FR1,RC Strasbourg Alsace,2500000.0,2,0,0,1,717,22
Hendry Blank,Germany,Defender,left,189.0,L1,Borussia Dortmund,2500000.0,0,0,0,0,45,20
Dimitri Foulquier,Guadeloupe,Defender,right,183.0,ES1,Valencia CF,2500000.0,3,0,0,0,1923,31
Rodrigo Guth,Brazil,Defender,right,192.0,NL1,Fortuna Sittard,2500000.0,8,0,3,2,3206,24
Stefan Savic,Montenegro,Defender,right,187.0,ES1,Atlético de Madrid,2500000.0,8,0,0,0,2349,34
Emil Krafth,Sweden,Defender,right,184.0,GB1,Newcastle United,2500000.0,2,0,0,0,1056,30
Panos Katseris,Greece,Defender,right,187.0,FR1,FC Lorient,2500000.0,4,0,1,1,1049,23
Enzo Tchato,Cameroon,Defender,right,182.0,FR1,Montpellier HSC,2500000.0,2,0,0,0,1123,22
Yoram Zague,France,Defender,right,168.0,FR1,Paris Saint-Germain,2500000.0,1,0,1,0,372,18
Rein Van Helden,Belgium,Defender,right,187.0,BE1,Sint-Truidense VV,2500000.0,7,0,0,0,2482,22
Mattia Bani,Italy,Defender,right,188.0,IT1,Genoa CFC,2500000.0,9,0,2,0,2365,31
Tomasz Kedziora,Poland,Defender,right,184.0,GR1,PAOK Thessaloniki,2500000.0,4,0,2,0,2461,30
Giorgi Gocholeishvili,Georgia,Defender,right,178.0,UKR1,Shakhtar Donetsk,2500000.0,4,1,0,3,1516,23
Julián Malatini,Argentina,Defender,right,191.0,L1,SV Werder Bremen,2500000.0,1,0,1,0,602,23
Frederik Alves,Denmark,Defender,right,195.0,DK1,Bröndby IF,2500000.0,6,0,1,0,1700,25
Rhys Norrington-Davies,Wales,Defender,left,181.0,GB1,Sheffield United,2500000.0,1,0,0,0,253,25
Stefan Lainer,Austria,Defender,right,175.0,L1,Borussia Mönchengladbach,2500000.0,2,0,0,1,758,32
Jesús Navas,Spain,Defender,right,170.0,ES1,Sevilla FC,2500000.0,7,1,0,2,2431,39
André Ramalho,Brazil,Defender,both,182.0,NL1,PSV Eindhoven,2500000.0,7,0,3,1,3304,32
Christopher Jullien,France,Defender,right,196.0,FR1,Montpellier HSC,2500000.0,5,0,1,0,1229,31
Samuel Umtiti,France,Defender,left,182.0,FR1,LOSC Lille,2500000.0,0,0,0,0,187,31
Stelios Andreou,Cyprus,Defender,right,187.0,BE1,R Charleroi SC,2500000.0,5,0,1,1,2410,22
Nathaniel Adjei,Ghana,Defender,right,191.0,FR1,FC Lorient,2500000.0,2,0,0,0,1398,22
Pascal Stenzel,Germany,Defender,right,183.0,L1,VfB Stuttgart,2500000.0,3,0,0,5,1227,28
Youssouf Sabaly,Senegal,Defender,right,173.0,ES1,Real Betis Balompié,2500000.0,2,0,0,1,1048,31
Pantelis Hatzidiakos,Greece,Defender,right,185.0,IT1,Cagliari Calcio,2500000.0,2,0,1,0,1643,28
Abdukodir Khusanov,Uzbekistan,Defender,right,186.0,FR1,RC Lens,2500000.0,5,0,0,0,961,20
Willy Boly,Cote d'Ivoire,Defender,right,195.0,GB1,Nottingham Forest,2500000.0,3,0,2,1,1533,33
Brandon Williams,England,Defender,right,180.0,GB1,Manchester United,2500000.0,0,0,0,0,150,24
George Baldock,Greece,Defender,right,178.0,GB1,Sheffield United,2500000.0,4,0,0,1,970,31
Thomas Meunier,Belgium,Defender,right,191.0,TR1,Trabzonspor,2500000.0,2,0,1,5,1833,33
Joris Kayembe,DR Congo,Defender,left,180.0,BE1,KRC Genk,2500000.0,3,0,1,2,1723,30
Hugo Novoa,Spain,Defender,right,182.0,NL1,FC Utrecht,2500000.0,2,0,0,0,213,22
David López,Spain,Defender,right,185.0,ES1,Girona FC,2500000.0,4,0,3,0,2168,35
Fali Candé,Guinea-Bissau,Defender,left,184.0,FR1,FC Metz,2500000.0,4,0,0,2,1846,27
Patrick Mainka,Germany,Defender,right,194.0,L1,1.FC Heidenheim 1846,2500000.0,1,0,2,0,3240,30
Robin Knoche,Germany,Defender,right,189.0,L1,1.FC Union Berlin,2500000.0,2,0,2,0,2368,32
Chris Smalling,England,Defender,right,194.0,IT1,AS Roma,2500000.0,0,0,0,0,669,35
Ilya Samoshnikov,Russia,Defender,right,177.0,RU1,Lokomotiv Moscow,2500000.0,4,0,1,2,1983,27
Ivan Ordets,Ukraine,Defender,right,195.0,L1,VfL Bochum,2500000.0,4,0,1,1,1998,32
Rafael Tolói,Italy,Defender,right,185.0,IT1,Atalanta BC,2500000.0,8,0,0,0,1286,34
Ramon,Brazil,Defender,left,179.0,GR1,Olympiacos Piraeus,2500000.0,0,0,0,0,211,23
Djené,Togo,Defender,right,178.0,ES1,Getafe CF,2500000.0,14,0,0,0,2581,33
Juan Iglesias,Spain,Defender,right,187.0,ES1,Getafe CF,2500000.0,3,0,0,2,1667,26
Javi Hernández,Spain,Defender,left,185.0,ES1,Cádiz CF,2500000.0,10,0,1,2,2518,26
Matthieu Udol,France,Defender,left,178.0,FR1,FC Metz,2500000.0,5,0,3,3,2700,28
Merveille Bokadi,DR Congo,Defender,right,186.0,BE1,Standard Liège,2500000.0,0,1,1,1,1306,28
Issiaga Sylla,Guinea,Defender,left,180.0,FR1,Montpellier HSC,2500000.0,3,0,1,2,1457,31
Maximiliano Caufriez,Belgium,Defender,right,189.0,FR1,Clermont Foot 63,2500000.0,5,2,0,1,1665,27
Stanley Nsoki,France,Defender,left,184.0,L1,TSG 1899 Hoffenheim,2500000.0,3,0,0,0,632,25
Mads Bech Sørensen,Denmark,Defender,left,193.0,DK1,FC Midtjylland,2500000.0,1,0,1,1,1417,26
Mees de Wit,Netherlands,Defender,left,181.0,NL1,AZ Alkmaar,2500000.0,1,0,1,0,459,26
Ricard Sánchez,Spain,Defender,right,175.0,ES1,Granada CF,2500000.0,7,0,3,1,2300,24
Enzo Ebosse,Cameroon,Defender,left,185.0,IT1,Udinese Calcio,2500000.0,0,0,0,0,7,25
Omar Traoré,Germany,Defender,right,187.0,L1,1.FC Heidenheim 1846,2500000.0,5,0,0,5,2568,26
Omar Richards,England,Defender,left,174.0,GR1,Olympiacos Piraeus,2500000.0,0,0,0,0,221,26
Calvin Verdonk,Indonesia,Defender,left,174.0,NL1,NEC Nijmegen,2500000.0,6,0,2,3,3426,27
Rayyan Baniya,Türkiye,Defender,right,194.0,TR1,Fatih Karagümrük,2500000.0,4,0,0,0,1885,25
Max Lowe,England,Defender,left,175.0,GB1,Sheffield United,2500000.0,1,0,0,1,500,27
Armando Izzo,Italy,Defender,right,183.0,IT1,AC Monza,2500000.0,9,0,0,0,1671,32
Gabriele Zappa,Italy,Defender,right,187.0,IT1,Cagliari Calcio,2500000.0,2,0,1,3,2799,25
Vladyslav Dubinchak,Ukraine,Defender,left,173.0,UKR1,Dynamo Kyiv,2500000.0,7,0,1,4,2144,26
Elias Cobbaut,Belgium,Defender,left,188.0,BE1,KV Mechelen,2500000.0,3,0,0,0,2160,27
Edgaras Utkus,Lithuania,Defender,right,190.0,BE1,Cercle Brugge,2500000.0,7,0,1,1,1439,24
Riccardo Marchizza,Italy,Defender,left,186.0,IT1,Frosinone Calcio,2500000.0,1,0,0,4,1298,26
Abdul Mumin,Ghana,Defender,right,188.0,ES1,Rayo Vallecano,2500000.0,5,1,1,0,1905,26
Cristián Borja,Colombia,Defender,left,179.0,PO1,SC Braga,2500000.0,4,0,1,6,3496,31
Christian Burgess,England,Defender,right,196.0,BE1,Union Saint-Gilloise,2500000.0,10,0,2,0,3195,33
Liam Scales,Ireland,Defender,left,187.0,SC1,Celtic FC,2500000.0,5,0,1,3,3630,26
Samet Akaydin,Türkiye,Defender,right,190.0,GR1,Panathinaikos FC,2500000.0,6,0,0,1,1173,30
Carlos Neva,Spain,Defender,left,174.0,ES1,Granada CF,2500000.0,4,0,0,2,3156,28
Bogdan Mykhaylichenko,Ukraine,Defender,left,178.0,UKR1,Polissya Zhytomyr,2500000.0,4,0,0,1,1380,27
Silvan Hefti,Switzerland,Defender,right,183.0,FR1,Montpellier HSC,2500000.0,2,0,0,2,1003,27
Mads Pedersen,Denmark,Defender,left,178.0,L1,FC Augsburg,2500000.0,6,1,1,1,1829,28
Sebastian Walukiewicz,Poland,Defender,right,188.0,IT1,FC Empoli,2500000.0,6,0,0,0,2055,24
Lautaro Giannetti,Argentina,Defender,right,185.0,IT1,Udinese Calcio,2500000.0,4,0,1,0,630,31
Kamil Piatkowski,Poland,Defender,right,191.0,ES1,Granada CF,2500000.0,1,1,0,0,688,24
Tin Jedvaj,Croatia,Defender,right,185.0,GR1,Panathinaikos FC,2500000.0,3,0,2,1,2529,29
Amari'i Bell,Jamaica,Defender,left,180.0,GB1,Luton Town,2500000.0,0,0,0,0,2104,30
Álvaro Odriozola,Spain,Defender,right,176.0,ES1,Real Madrid,2500000.0,0,0,0,1,721,29
Sergio Ramos,Spain,Defender,right,184.0,ES1,Sevilla FC,2500000.0,10,1,7,1,3301,38
Tom Lockyer,Wales,Defender,right,185.0,GB1,Luton Town,2500000.0,4,0,1,1,1217,30
Sean Klaiber,Suriname,Defender,right,184.0,DK1,Bröndby IF,2500000.0,0,0,2,0,1582,30
Jorge Fernandes,Portugal,Defender,right,191.0,PO1,Vitória Guimarães SC,2500000.0,7,0,1,1,2582,27
Gustaf Lagerbielke,Sweden,Defender,right,193.0,SC1,Celtic FC,2500000.0,2,0,1,0,486,24
Kelvin Amian,France,Defender,right,180.0,FR1,FC Nantes,2500000.0,2,0,0,1,920,26
Panagiotis Retsos,Greece,Defender,right,186.0,GR1,Olympiacos Piraeus,2500000.0,12,1,1,0,2403,26
Nicolás Freire,Argentina,Defender,left,187.0,GR1,Olympiacos Piraeus,2500000.0,1,0,0,0,706,30
Giorgio Cittadini,Italy,Defender,right,193.0,IT1,AC Monza,2400000.0,1,0,0,0,118,22
Alfonso Espino,Uruguay,Defender,left,172.0,ES1,Rayo Vallecano,2400000.0,9,0,0,1,2648,33
Souffian El Karouani,Morocco,Defender,left,178.0,NL1,FC Utrecht,2400000.0,4,0,0,4,2567,24
Miroslav Bogosavac,Serbia,Defender,left,176.0,RU1,Akhmat Grozny,2300000.0,2,0,0,2,2335,28
Artem Makarchuk,Russia,Defender,left,185.0,RU1,FC Sochi,2300000.0,1,0,0,0,2037,29
Fatih Aksoy,Türkiye,Defender,right,189.0,TR1,Alanyaspor,2300000.0,0,0,1,0,962,27
Furkan Bayır,Türkiye,Defender,right,188.0,TR1,Alanyaspor,2300000.0,9,0,0,1,2010,24
Emanuele Valeri,Italy,Defender,left,180.0,IT1,Frosinone Calcio,2300000.0,3,0,0,2,1178,26
Alfons Sampsted,Iceland,Defender,right,180.0,NL1,Twente Enschede FC,2300000.0,1,0,1,2,1939,26
Eric-Junior Bocat,France,Defender,left,184.0,BE1,Sint-Truidense VV,2200000.0,2,0,1,3,2454,25
Ashley Phillips,England,Defender,right,196.0,GB1,Tottenham Hotspur,2200000.0,1,0,0,1,204,19
Giuseppe Pezzella,Italy,Defender,left,187.0,IT1,FC Empoli,2200000.0,5,0,0,0,1117,27
Ravil Tagir,Türkiye,Defender,left,185.0,BE1,KVC Westerlo,2200000.0,2,0,1,1,977,21
Tobias Slotsager,Denmark,Defender,right,190.0,DK1,Odense Boldklub,2200000.0,3,0,1,0,1810,19
Ross Sykes,England,Defender,right,196.0,BE1,Union Saint-Gilloise,2200000.0,1,0,4,0,1269,25
Kaine Kesler-Hayden,England,Defender,right,175.0,GB1,Aston Villa,2200000.0,0,0,0,0,153,22
Johan Mojica,Colombia,Defender,left,185.0,ES1,CA Osasuna,2200000.0,3,0,1,3,2299,32
Rubén Peña,Spain,Defender,right,170.0,ES1,CA Osasuna,2200000.0,3,0,0,3,2411,33
Yahia Attiyat Allah,Morocco,Defender,left,176.0,RU1,FC Sochi,2200000.0,0,0,1,3,589,29
Kingsley Ehizibue,Netherlands,Defender,right,189.0,IT1,Udinese Calcio,2200000.0,4,0,0,1,956,29
Juan Cruz,Spain,Defender,left,182.0,ES1,CA Osasuna,2200000.0,3,0,0,1,2192,32
Lukas Engel,Denmark,Defender,left,178.0,DK1,Silkeborg IF,2200000.0,0,0,0,1,727,26
Majid Hosseini,Iran,Defender,right,187.0,TR1,Kayserispor,2200000.0,1,0,0,0,867,28
Jonny Evans,Northern Ireland,Defender,both,188.0,GB1,Manchester United,2000000.0,2,0,0,1,1600,37
Matej Maglica,Croatia,Defender,left,198.0,L1,SV Darmstadt 98,2000000.0,7,2,1,0,1715,26
Benjamin Mendy,France,Defender,left,185.0,FR1,FC Lorient,2000000.0,3,0,2,1,708,30
Julien Laporte,France,Defender,right,185.0,FR1,FC Lorient,2000000.0,4,0,0,0,1816,31
Achraf Dari,Morocco,Defender,right,188.0,FR1,Stade Brestois 29,2000000.0,0,0,1,0,436,25
Luca Kilian,Germany,Defender,right,192.0,L1,1.FC Köln,2000000.0,1,0,0,0,651,25
Massadio Haidara,Mali,Defender,left,179.0,FR1,RC Lens,2000000.0,3,0,0,1,979,32
Patrick van Aanholt,Netherlands,Defender,left,176.0,NL1,PSV Eindhoven,2000000.0,0,0,1,1,1538,34
David Bates,Scotland,Defender,right,193.0,BE1,KV Mechelen,2000000.0,5,0,1,0,2082,28
Siebe Van der Heyden,Belgium,Defender,left,185.0,ES1,RCD Mallorca,2000000.0,3,0,0,0,617,26
Pep Chavarría,Spain,Defender,left,174.0,ES1,Rayo Vallecano,2000000.0,4,0,1,2,1531,26
Florent Hadergjonaj,Kosovo,Defender,right,182.0,TR1,Alanyaspor,2000000.0,3,0,2,3,2319,30
Alessandro Vogliacco,Italy,Defender,right,186.0,IT1,Genoa CFC,2000000.0,4,0,0,2,1422,26
Nihad Mujakic,Bosnia-Herzegovina,Defender,left,189.0,TR1,MKE Ankaragücü,2000000.0,4,0,1,1,3203,26
Oliver Braude,Norway,Defender,right,166.0,NL1,SC Heerenveen,2000000.0,6,0,0,3,2212,20
Oleksandr Svatok,Ukraine,Defender,right,186.0,UKR1,SK Dnipro-1,2000000.0,6,0,1,2,2580,30
Robert Gumny,Poland,Defender,right,182.0,L1,FC Augsburg,2000000.0,3,0,0,0,477,26
Bart van Rooij,Netherlands,Defender,right,174.0,NL1,NEC Nijmegen,2000000.0,5,0,3,4,2459,23
Brandon Soppy,France,Defender,right,180.0,IT1,Torino FC,2000000.0,0,0,0,0,177,22
Junior Sambia,France,Defender,right,185.0,IT1,US Salernitana 1919,2000000.0,4,0,1,2,1214,28
Clemens Riedel,Germany,Defender,right,186.0,L1,SV Darmstadt 98,2000000.0,3,0,0,0,843,21
Kevin Vogt,Germany,Defender,right,194.0,L1,TSG 1899 Hoffenheim,2000000.0,7,0,0,0,2795,33
Tomás Tavares,Portugal,Defender,right,182.0,RU1,Spartak Moscow,2000000.0,0,0,0,0,102,23
Gabriel Paulista,Brazil,Defender,right,185.0,ES1,Valencia CF,2000000.0,7,0,0,0,1896,34
Alex Sandro,Brazil,Defender,left,181.0,IT1,Juventus FC,2000000.0,1,0,1,0,807,34
Patric Pfeiffer,Ghana,Defender,right,196.0,L1,FC Augsburg,2000000.0,0,0,0,1,599,25
Shurandy Sambo,Netherlands,Defender,right,174.0,NL1,PSV Eindhoven,2000000.0,1,0,0,0,201,23
Jordan Bos,Australia,Defender,left,180.0,BE1,KVC Westerlo,2000000.0,4,0,2,1,1715,22
Lukas Kübler,Germany,Defender,right,182.0,L1,SC Freiburg,2000000.0,8,0,1,0,2287,32
Basso,Brazil,Defender,right,187.0,PO1,GD Estoril Praia,2000000.0,2,0,1,0,1209,28
Tristan Gooijer,Netherlands,Defender,right,185.0,NL1,Ajax Amsterdam,2000000.0,0,0,0,1,648,20
Onur Bulut,Türkiye,Defender,right,179.0,TR1,Besiktas JK,2000000.0,3,0,1,3,2490,30
Frans Krätzig,Germany,Defender,left,177.0,L1,Bayern Munich,2000000.0,0,0,1,1,195,22
Chumi,Spain,Defender,right,183.0,ES1,UD Almería,2000000.0,4,0,0,1,2546,25
Paul Jaeckel,Germany,Defender,right,186.0,L1,1.FC Union Berlin,2000000.0,1,0,0,0,406,26
Sergiy Kryvtsov,Ukraine,Defender,right,186.0,UKR1,Shakhtar Donetsk,2000000.0,1,0,0,0,23,33
Yusuf Özdemir,Türkiye,Defender,left,181.0,TR1,Alanyaspor,2000000.0,7,0,2,4,2475,24
Tommaso Augello,Italy,Defender,left,180.0,IT1,Cagliari Calcio,2000000.0,5,0,1,1,2551,30
Oliver Provstgaard,Denmark,Defender,left,194.0,DK1,Vejle Boldklub,2000000.0,3,0,1,0,1980,21
Domingos Duarte,Portugal,Defender,right,192.0,ES1,Getafe CF,2000000.0,6,1,1,0,1088,29
Jeffrey Gouweleeuw,Netherlands,Defender,right,188.0,L1,FC Augsburg,2000000.0,7,0,1,1,2594,33
Marvin Senaya,France,Defender,right,181.0,FR1,RC Strasbourg Alsace,2000000.0,5,0,1,1,2139,24
Mats Köhlert,Germany,Defender,left,169.0,NL1,SC Heerenveen,2000000.0,6,0,2,2,3139,26
Daiki Hashioka,Japan,Defender,right,184.0,BE1,Sint-Truidense VV,2000000.0,4,0,2,2,2129,25
Jerome Opoku,Ghana,Defender,left,197.0,PO1,FC Arouca,2000000.0,8,0,4,1,2796,26
Teenage Hadebe,Zimbabwe,Defender,left,189.0,TR1,Konyaspor,2000000.0,5,0,0,1,907,29
James Hill,England,Defender,right,184.0,GB1,AFC Bournemouth,2000000.0,0,0,0,1,312,23
Arseniy Batagov,Ukraine,Defender,left,185.0,UKR1,Zorya Lugansk,2000000.0,5,0,2,2,2395,22
Kenneth Omeruo,Nigeria,Defender,right,185.0,TR1,Kasimpasa,2000000.0,5,1,1,2,2077,31
Anthony Oyono,Gabon,Defender,right,184.0,IT1,Frosinone Calcio,2000000.0,4,0,0,1,1407,23
Denso Kasius,Netherlands,Defender,right,183.0,NL1,AZ Alkmaar,2000000.0,0,1,0,1,682,22
Alessandro Florenzi,Italy,Defender,right,173.0,IT1,AC Milan,2000000.0,8,0,1,7,2140,33
Fali,Spain,Defender,right,186.0,ES1,Cádiz CF,2000000.0,12,0,0,0,2551,31
Adrià Altimira,Spain,Defender,right,170.0,ES1,Villarreal CF,2000000.0,4,0,0,0,1345,23
Oleksandr Syrota,Ukraine,Defender,left,193.0,UKR1,Dynamo Kyiv,2000000.0,5,0,0,1,1512,24
Nacho Vidal,Spain,Defender,right,180.0,ES1,CA Osasuna,2000000.0,2,0,1,0,572,30
Marko Divkovic,Croatia,Defender,left,181.0,DK1,Bröndby IF,2000000.0,3,0,2,6,1756,25
Kaiky,Brazil,Defender,right,182.0,ES1,UD Almería,2000000.0,2,0,1,0,665,21
Nathan,Brazil,Defender,right,183.0,PO1,FC Famalicão,2000000.0,9,0,0,0,1843,23
Jonas Föhrenbach,Germany,Defender,left,184.0,L1,1.FC Heidenheim 1846,2000000.0,2,0,0,0,2925,29
Warren Kamanzi,Norway,Defender,right,177.0,FR1,FC Toulouse,2000000.0,3,0,0,3,1314,24
Jaouen Hadjam,Algeria,Defender,left,185.0,FR1,FC Nantes,2000000.0,0,0,0,0,256,21
Liberato Cacace,New Zealand,Defender,left,183.0,IT1,FC Empoli,2000000.0,6,0,0,1,1978,24
Nikita Chernov,Russia,Defender,right,188.0,RU1,Spartak Moscow,2000000.0,2,0,0,1,1737,29
William Troost-Ekong,Nigeria,Defender,right,191.0,GR1,PAOK Thessaloniki,2000000.0,2,0,0,0,1414,31
Louis Patris,Belgium,Defender,right,187.0,BE1,RSC Anderlecht,2000000.0,4,0,1,0,931,23
Akim Zedadka,Algeria,Defender,right,173.0,FR1,LOSC Lille,2000000.0,0,0,0,0,24,29
Fabio Chiarodia,Italy,Defender,left,186.0,L1,Borussia Mönchengladbach,2000000.0,0,0,0,0,300,19
Alexandro Bernabéi,Argentina,Defender,left,169.0,SC1,Celtic FC,2000000.0,2,0,0,0,429,24
Tyronne Ebuehi,Nigeria,Defender,right,187.0,IT1,FC Empoli,2000000.0,0,0,0,1,1155,29
Craig Dawson,England,Defender,right,188.0,GB1,Wolverhampton Wanderers,2000000.0,7,0,1,1,2313,34
Abdul Rahman Baba,Ghana,Defender,left,179.0,GR1,PAOK Thessaloniki,2000000.0,9,0,4,2,2184,30
Martin Frese,Denmark,Defender,left,179.0,DK1,FC Nordsjaelland,2000000.0,8,0,6,2,2551,27
Jakov Medic,Croatia,Defender,right,193.0,NL1,Ajax Amsterdam,2000000.0,2,0,1,0,517,26
João Ferreira,Portugal,Defender,right,185.0,IT1,Udinese Calcio,2000000.0,10,0,0,1,1955,23
Marcos Alonso,Spain,Defender,left,188.0,ES1,FC Barcelona,2000000.0,0,0,0,0,389,34
Rasmus Lauritsen,Denmark,Defender,right,188.0,DK1,Bröndby IF,2000000.0,1,0,0,0,922,28
Lazaros Rota,Greece,Defender,right,180.0,GR1,AEK Athens,2000000.0,5,0,2,0,1615,27
Jon Martín,Spain,Defender,right,187.0,ES1,Real Sociedad,2000000.0,0,0,0,0,23,18
Glenn Bijl,Netherlands,Defender,right,179.0,RU1,Krylya Sovetov Samara,2000000.0,7,0,3,4,1838,29
Philipp Max,Germany,Defender,left,177.0,L1,Eintracht Frankfurt,2000000.0,3,0,1,4,1501,31
Wagner Pina,Cape Verde,Defender,right,180.0,PO1,GD Estoril Praia,2000000.0,5,0,0,1,1417,22
César Azpilicueta,Spain,Defender,right,178.0,ES1,Atlético de Madrid,2000000.0,7,0,0,2,1826,35
Maximilian Wittek,Germany,Defender,left,173.0,NL1,Vitesse Arnhem,2000000.0,4,0,3,1,1158,29
Víctor Chust,Spain,Defender,both,184.0,ES1,Cádiz CF,2000000.0,5,2,0,1,2050,24
Ewoud Pletinckx,Belgium,Defender,right,190.0,BE1,Oud-Heverlee Leuven,2000000.0,4,0,3,0,2700,24
Cédric Soares,Portugal,Defender,right,171.0,GB1,Arsenal FC,2000000.0,0,0,0,0,124,33
Zé Carlos,Portugal,Defender,right,172.0,PO1,Vitória Guimarães SC,2000000.0,11,0,1,2,2502,23
Jhoanner Chávez,Ecuador,Defender,left,182.0,FR1,RC Lens,2000000.0,1,0,0,0,593,22
Nahuel Tenaglia,Argentina,Defender,right,181.0,ES1,Deportivo Alavés,2000000.0,6,0,1,1,1477,28
Mouctar Diakhaby,Guinea,Defender,right,192.0,ES1,Valencia CF,2000000.0,6,0,1,0,1163,28
Lucas Pires,Brazil,Defender,left,182.0,ES1,Cádiz CF,2000000.0,6,0,1,0,1665,23
Iván Balliu,Albania,Defender,right,172.0,ES1,Rayo Vallecano,2000000.0,4,0,0,1,2876,33
Jordi Vanlerberghe,Belgium,Defender,right,189.0,DK1,Bröndby IF,2000000.0,3,0,1,0,1872,28
Moussa Diarra,Mali,Defender,left,185.0,FR1,FC Toulouse,2000000.0,7,0,1,2,2042,24
Álex Pozo,Spain,Defender,right,172.0,ES1,UD Almería,2000000.0,3,0,0,0,1073,25
Joël Schingtienne,Belgium,Defender,right,188.0,BE1,Oud-Heverlee Leuven,2000000.0,3,0,1,0,1951,22
Souleyman Doumbia,Cote d'Ivoire,Defender,left,183.0,BE1,Standard Liège,2000000.0,2,0,0,0,561,28
John Brooks,United States,Defender,left,194.0,L1,TSG 1899 Hoffenheim,2000000.0,6,1,2,0,1719,32
Oliver Sonne,Peru,Defender,right,184.0,DK1,Silkeborg IF,2000000.0,6,0,2,3,2304,24
Rasmus Carstensen,Denmark,Defender,right,183.0,L1,1.FC Köln,2000000.0,2,0,0,1,1715,24
Kazımcan Karataş,Türkiye,Defender,left,182.0,TR1,MKE Ankaragücü,1900000.0,1,0,0,0,1152,22
Pape Abou Cissé,Senegal,Defender,right,197.0,TR1,Adana Demirspor,1800000.0,1,0,0,0,724,29
Yvan Dibango,Cameroon,Defender,left,184.0,UKR1,Kryvbas Kryvyi Rig,1800000.0,1,0,1,7,2760,22
Attila Mocsi,Hungary,Defender,right,190.0,TR1,Caykur Rizespor,1800000.0,4,1,2,0,2216,24
Pol Lirola,Spain,Defender,right,183.0,IT1,Frosinone Calcio,1800000.0,1,0,2,2,1784,27
Arsen Adamov,Russia,Defender,right,180.0,RU1,FK Orenburg,1800000.0,1,0,1,2,1975,25
Arif Kocaman,Türkiye,Defender,left,186.0,TR1,Kayserispor,1800000.0,5,1,0,1,1728,21
Stefan Lekovic,Serbia,Defender,right,192.0,ES1,Villarreal CF,1800000.0,0,0,0,0,71,21
Phillipp Mwene,Austria,Defender,right,170.0,NL1,PSV Eindhoven,1800000.0,4,1,1,2,2003,31
Javier Manquillo,Spain,Defender,right,178.0,GB1,Newcastle United,1800000.0,3,0,0,1,747,30
Dmitriy Chistyakov,Russia,Defender,right,185.0,RU1,FC Sochi,1800000.0,2,0,0,0,794,31
Derry Murkin,England,Defender,left,183.0,NL1,FC Volendam,1800000.0,1,0,0,0,300,25
Niccolò Pierozzi,Italy,Defender,right,184.0,IT1,US Salernitana 1919,1800000.0,6,0,1,0,874,23
Federico Ricca,Uruguay,Defender,left,179.0,BE1,Oud-Heverlee Leuven,1800000.0,5,0,1,0,1491,30
Moussa N'Diaye,Senegal,Defender,left,181.0,BE1,RSC Anderlecht,1800000.0,1,0,1,2,642,22
Filip Benkovic,Croatia,Defender,right,194.0,TR1,Trabzonspor,1800000.0,2,0,2,0,1115,27
Matthias Bader,Germany,Defender,right,176.0,L1,SV Darmstadt 98,1800000.0,1,0,1,2,1808,27
Jakub Brabec,Czech Republic,Defender,right,186.0,GR1,Aris Thessaloniki,1800000.0,3,0,0,1,2596,32
Felix Passlack,Germany,Defender,right,170.0,L1,VfL Bochum,1800000.0,2,1,2,2,1044,26
Layvin Kurzawa,France,Defender,left,182.0,FR1,Paris Saint-Germain,1800000.0,0,0,0,0,8,32
Alberto Moreno,Spain,Defender,left,171.0,ES1,Villarreal CF,1800000.0,9,0,2,3,1939,32
Zan Zaletel,Slovenia,Defender,right,185.0,DK1,Viborg FF,1800000.0,1,0,1,0,1624,25
Ibrahim Dresevic,Kosovo,Defender,right,186.0,TR1,Fatih Karagümrük,1800000.0,4,0,0,2,1365,28
Reece Burke,England,Defender,right,189.0,GB1,Luton Town,1800000.0,6,0,0,4,1964,28
Oleksandr Karavaev,Ukraine,Defender,right,175.0,UKR1,Dynamo Kyiv,1800000.0,0,1,3,3,1714,32
Adil Demirbağ,Türkiye,Defender,right,185.0,TR1,Konyaspor,1800000.0,4,1,0,0,1965,27
Kévin Rodrigues,Portugal,Defender,left,170.0,TR1,Adana Demirspor,1800000.0,6,1,0,1,1442,30
Aiham Ousou,Syria,Defender,right,186.0,ES1,Cádiz CF,1800000.0,0,0,0,0,955,25
Ismaily,Brazil,Defender,left,177.0,FR1,LOSC Lille,1800000.0,1,0,1,2,2654,35
