name,country_of_citizenship,position,foot,height_in_cm,current_club_domestic_competition_id,current_club_name,market_value_in_eur,yellow_cards,red_cards,goals,assists,minutes_played,age
Oleksandr Yatsyk,Ukraine,Midfield,right,182.0,UKR1,Zorya Lugansk,800000.0,4,0,3,1,1831,22
Artem Chelyadin,Ukraine,Midfield,left,184.0,UKR1,Vorskla Poltava,800000.0,12,0,2,1,2289,25
João Moutinho,Portugal,Midfield,right,170.0,PO1,SC Braga,800000.0,10,0,3,1,2919,38
Léo Cordeiro,Brazil,Midfield,right,174.0,PO1,CF Estrela Amadora SAD,800000.0,5,0,3,0,2640,29
Furkan Soyalp,Türkiye,Midfield,right,175.0,TR1,Gaziantep FK,800000.0,8,0,1,3,1591,29
Mathias Greve,Denmark,Midfield,right,186.0,DK1,Bröndby IF,800000.0,3,0,1,2,1124,29
Miguel Reisinho,Portugal,Midfield,left,184.0,PO1,Boavista FC,800000.0,8,0,3,4,2198,25
Ibrahim Kane,Mali,Midfield,left,175.0,UKR1,Vorskla Poltava,800000.0,5,0,5,4,2923,24
Ali Karimi,Iran,Midfield,right,185.0,TR1,Kayserispor,800000.0,4,0,3,1,2043,30
Lilian Egloff,Germany,Midfield,right,182.0,L1,VfB Stuttgart,800000.0,1,0,0,0,117,22
Milan Badelj,Croatia,Midfield,right,186.0,IT1,Genoa CFC,800000.0,6,0,1,3,2708,35
Anas Tahiri,Morocco,Midfield,right,179.0,NL1,SC Heerenveen,750000.0,2,0,4,2,1220,29
Lazaros Lamprou,Greece,Midfield,right,183.0,NL1,Excelsior Rotterdam,750000.0,4,0,7,5,1845,27
Marcus Rohdén,Sweden,Midfield,right,182.0,TR1,Fatih Karagümrük,750000.0,3,0,4,4,2428,33
Kento Misao,Japan,Midfield,right,181.0,BE1,Oud-Heverlee Leuven,750000.0,3,0,1,1,652,28
Marco van Ginkel,Netherlands,Midfield,right,186.0,NL1,Vitesse Arnhem,750000.0,2,1,7,2,2078,32
Odysseus Velanas,Netherlands,Midfield,right,180.0,NL1,PEC Zwolle,750000.0,5,0,5,5,2234,26
Gylfi Sigurdsson,Iceland,Midfield,right,186.0,DK1,Lyngby BK,750000.0,3,0,2,0,343,35
Hannes Van Der Bruggen,Belgium,Midfield,right,181.0,BE1,Cercle Brugge,750000.0,10,0,0,1,1875,31
Denis Thomalla,Germany,Midfield,right,186.0,L1,1.FC Heidenheim 1846,750000.0,0,0,0,0,554,32
Hyeok-kyu Kwon,"Korea, South",Midfield,right,192.0,SC1,St. Mirren FC,750000.0,0,0,0,0,642,23
Gift Links,South Africa,Midfield,left,170.0,DK1,Aarhus GF,750000.0,3,0,2,5,1671,26
Tomás Muro,Argentina,Midfield,right,180.0,RU1,FK Orenburg,750000.0,1,0,0,1,86,22
Kader Keita,Cote d'Ivoire,Midfield,right,178.0,TR1,Sivasspor,750000.0,0,0,0,0,67,24
John Björkengren,Sweden,Midfield,left,180.0,DK1,Randers FC,750000.0,4,0,1,2,1704,26
Niko Rak,Croatia,Midfield,right,173.0,TR1,Konyaspor,750000.0,0,0,0,0,40,21
Florian Loshaj,Kosovo,Midfield,left,174.0,TR1,Istanbulspor,700000.0,10,0,5,1,2781,28
Amine Talal,Morocco,Midfield,left,177.0,RU1,Akhmat Grozny,700000.0,5,1,3,0,868,28
Nicolai Rapp,Germany,Midfield,right,186.0,L1,SV Werder Bremen,700000.0,1,0,0,0,95,28
Beni,Angola,Midfield,right,180.0,PO1,Casa Pia AC,700000.0,10,0,0,3,1557,22
Jesús Castillo,Peru,Midfield,right,185.0,PO1,Gil Vicente FC,700000.0,1,0,0,0,287,23
Oleg Ocheretko,Ukraine,Midfield,left,181.0,UKR1,SK Dnipro-1,700000.0,2,0,2,1,1109,21
Aleksey Batrakov,Russia,Midfield,right,168.0,RU1,Lokomotiv Moscow,700000.0,2,0,1,0,452,19
Scott High,Scotland,Midfield,right,177.0,SC1,Ross County FC,700000.0,0,0,0,0,70,23
Hianga'a Mbock,France,Midfield,right,186.0,FR1,Stade Brestois 29,700000.0,0,0,0,0,8,25
Nicolas Haas,Switzerland,Midfield,right,178.0,IT1,FC Empoli,700000.0,1,0,0,0,122,29
Shion Homma,Japan,Midfield,right,164.0,BE1,Club Brugge KV,700000.0,0,0,0,0,75,24
Sven Köhler,Germany,Midfield,right,185.0,DK1,Odense Boldklub,700000.0,8,0,0,3,1555,28
Alan Dzagoev,Russia,Midfield,right,179.0,GR1,PAS Lamia 1964,700000.0,0,0,0,0,14,34
Aleksandr Troshechkin,Russia,Midfield,right,184.0,RU1,FC Pari Nizhniy Novgorod,700000.0,5,0,2,1,2337,28
Bogdan Jocic,Serbia,Midfield,both,184.0,RU1,Rubin Kazan,700000.0,0,0,1,0,308,24
Giorgi Aburjania,Georgia,Midfield,both,186.0,TR1,Hatayspor,700000.0,3,0,0,1,1254,30
Josuha Guilavogui,France,Midfield,right,188.0,L1,1.FSV Mainz 05,700000.0,1,0,0,1,498,34
Brandon Baiye,Belgium,Midfield,right,177.0,BE1,KAS Eupen,700000.0,2,0,1,0,2079,24
Nuke Mfulu,DR Congo,Midfield,right,183.0,ES1,UD Las Palmas,700000.0,0,0,0,0,325,30
Hrvoje Ilic,Croatia,Midfield,left,176.0,UKR1,Kryvbas Kryvyi Rig,700000.0,3,1,3,2,1387,25
Christian Cappis,United States,Midfield,both,185.0,DK1,Bröndby IF,700000.0,0,0,0,0,28,25
Diogo Nascimento,Portugal,Midfield,right,166.0,PO1,FC Vizela,700000.0,4,0,0,1,2174,22
Nicolai Poulsen,Denmark,Midfield,right,176.0,DK1,Aarhus GF,700000.0,10,0,2,1,2107,31
Timur Ayupov,Russia,Midfield,right,183.0,RU1,Ural Yekaterinburg,700000.0,6,0,2,4,1780,31
Badou Ndiaye,Senegal,Midfield,right,180.0,TR1,Pendikspor,700000.0,4,0,1,0,1576,34
Telasco Segovia,Venezuela,Midfield,right,180.0,PO1,Casa Pia AC,700000.0,4,0,0,1,746,21
Oscar Højlund,Denmark,Midfield,right,187.0,DK1,FC Copenhagen,700000.0,0,0,0,1,710,20
Daniel Kelly,Scotland,Midfield,right,180.0,SC1,Celtic FC,700000.0,1,0,1,0,133,19
Borys Krushynskyi,Ukraine,Midfield,left,190.0,UKR1,Polissya Zhytomyr,700000.0,4,0,2,2,1617,22
Nikita Motpan,Moldova,Midfield,right,179.0,RU1,Fakel Voronezh,700000.0,4,0,1,2,1514,23
Alexis De Sart,Belgium,Midfield,right,180.0,BE1,RWD Molenbeek,700000.0,1,0,0,2,484,28
Enric Llansana,Netherlands,Midfield,right,183.0,NL1,Go Ahead Eagles,700000.0,2,0,3,0,1381,23
Aleksandar Busnic,Serbia,Midfield,right,191.0,PO1,FC Vizela,700000.0,3,0,0,0,774,27
Bogdan Kushnirenko,Ukraine,Midfield,right,192.0,UKR1,Polissya Zhytomyr,700000.0,5,1,4,2,1883,29
Zakaria Labyad,Morocco,Midfield,both,175.0,NL1,FC Utrecht,700000.0,0,0,0,1,293,31
Daniil Kulikov,Russia,Midfield,right,178.0,RU1,Lokomotiv Moscow,700000.0,1,0,0,0,328,26
Rihito Yamamoto,Japan,Midfield,left,179.0,BE1,Sint-Truidense VV,700000.0,1,0,0,0,719,23
Abdoulaye Sissako,France,Midfield,right,186.0,BE1,KV Kortrijk,700000.0,3,0,0,1,1897,26
Mateusz Kowalczyk,Poland,Midfield,both,181.0,DK1,Bröndby IF,700000.0,0,0,0,0,47,20
Dmytro Ivanisenya,Ukraine,Midfield,both,187.0,RU1,Krylya Sovetov Samara,700000.0,0,0,0,0,837,31
Riccardo Saponara,Italy,Midfield,right,183.0,TR1,MKE Ankaragücü,700000.0,1,0,0,0,649,33
Maxime Gonalons,France,Midfield,right,187.0,FR1,Clermont Foot 63,700000.0,3,0,1,0,1306,35
Lance Duijvestijn,Netherlands,Midfield,right,190.0,NL1,Almere City FC,700000.0,2,0,5,10,1662,26
Youssef Aït Bennasser,Morocco,Midfield,right,184.0,TR1,Samsunspor,700000.0,4,0,1,0,1907,28
Maksim Kuzmin,Russia,Midfield,right,180.0,RU1,Baltika Kaliningrad,700000.0,4,0,3,7,1598,28
Jon Toral,Spain,Midfield,left,184.0,GR1,OFI Crete FC,700000.0,4,0,2,2,1340,29
Kelechi Nwakali,Nigeria,Midfield,right,184.0,PO1,GD Chaves,700000.0,3,0,1,4,2110,26
Alessio da Cruz,Cape Verde,Midfield,right,186.0,NL1,Fortuna Sittard,700000.0,0,0,1,1,439,28
Tayfur Bingöl,Türkiye,Midfield,right,180.0,TR1,Alanyaspor,700000.0,4,0,0,0,598,32
Benjamin Stambouli,France,Midfield,right,180.0,TR1,Adana Demirspor,700000.0,10,0,2,1,2223,34
Luka Stankovski,North Macedonia,Midfield,right,190.0,TR1,Gaziantep FK,650000.0,1,0,0,0,53,22
Arianit Ferati,Kosovo,Midfield,left,168.0,NL1,Fortuna Sittard,650000.0,0,0,0,1,1038,27
Calvin Twigt,Netherlands,Midfield,right,183.0,NL1,FC Volendam,650000.0,4,0,2,0,2048,22
Godfried Roemeratoe,Curacao,Midfield,right,178.0,NL1,RKC Waalwijk,650000.0,7,1,0,2,2339,25
Eliano Reijnders,Netherlands,Midfield,right,168.0,NL1,PEC Zwolle,650000.0,2,0,3,1,2167,24
Marko Jevtovic,Serbia,Midfield,right,194.0,TR1,Gaziantep FK,650000.0,6,0,3,0,1717,31
Iver Fossum,Norway,Midfield,right,180.0,BE1,KV Kortrijk,650000.0,0,0,1,4,605,28
Roman Kvet,Czech Republic,Midfield,right,187.0,TR1,Sivasspor,650000.0,4,0,1,2,716,27
Pelle Mattsson,Denmark,Midfield,right,184.0,DK1,Silkeborg IF,650000.0,6,0,3,1,2180,23
Ömer Beyaz,Türkiye,Midfield,left,171.0,TR1,Hatayspor,650000.0,6,0,0,0,1383,21
Zan Rogelj,Slovenia,Midfield,right,175.0,BE1,R Charleroi SC,650000.0,5,0,0,1,2093,25
Oğuzhan Özyakup,Türkiye,Midfield,right,180.0,NL1,Fortuna Sittard,600000.0,3,0,1,1,1012,32
Evgeniy Yablonskiy,Belarus,Midfield,right,184.0,GR1,Asteras Aktor,600000.0,3,0,2,0,559,29
Kristiyan Malinov,Bulgaria,Midfield,right,170.0,BE1,KV Kortrijk,600000.0,6,0,0,0,865,30
Vladlen Yurchenko,Ukraine,Midfield,right,181.0,UKR1,Vorskla Poltava,600000.0,4,0,4,3,1884,31
Jeppe Tverskov,Denmark,Midfield,right,188.0,DK1,FC Nordsjaelland,600000.0,5,0,2,4,2511,31
Fede Vico,Spain,Midfield,left,179.0,GR1,Asteras Aktor,600000.0,0,0,0,0,30,30
Ajdin Hrustić,Australia,Midfield,left,180.0,NL1,Heracles Almelo,600000.0,3,0,1,0,1170,28
Ibrahima Cissé,Guinea,Midfield,right,184.0,RU1,Ural Yekaterinburg,600000.0,2,0,0,0,1527,30
Rafael Barbosa,Portugal,Midfield,right,173.0,PO1,SC Farense,600000.0,1,0,1,3,995,28
Vladyslav Kalitvintsev,Ukraine,Midfield,left,178.0,UKR1,FK Oleksandriya,600000.0,4,0,1,2,2069,32
Nohan Kenneh,Liberia,Midfield,right,190.0,SC1,Hibernian FC,600000.0,0,0,0,0,273,22
Pedrinho,Portugal,Midfield,right,170.0,TR1,MKE Ankaragücü,600000.0,5,0,3,2,2830,32
Vykintas Slivka,Lithuania,Midfield,right,190.0,GR1,PAS Lamia 1964,600000.0,5,0,4,1,1950,29
Raphael Guzzo,Portugal,Midfield,right,178.0,PO1,GD Chaves,600000.0,5,0,2,0,1194,30
Artem Sokolov,Russia,Midfield,both,172.0,RU1,Krylya Sovetov Samara,600000.0,0,0,0,0,22,21
Valeriy Bocherov,Belarus,Midfield,left,181.0,RU1,Ural Yekaterinburg,600000.0,2,0,0,2,939,24
Jon Sporn,Slovenia,Midfield,right,178.0,UKR1,Chornomorets Odessa,600000.0,7,0,3,2,2187,27
Nikita Ermakov,Russia,Midfield,right,183.0,RU1,CSKA Moscow,600000.0,0,0,1,2,859,22
Aleksandr Osipov,Russia,Midfield,both,185.0,RU1,Baltika Kaliningrad,600000.0,2,0,0,1,1860,26
Lyall Cameron,Scotland,Midfield,right,180.0,SC1,Dundee FC,600000.0,1,0,5,0,1974,22
Dion De Neve,Belgium,Midfield,left,180.0,BE1,KV Kortrijk,600000.0,2,0,2,1,1923,23
Christopher Scott,Germany,Midfield,right,178.0,BE1,Royal Antwerp FC,600000.0,0,0,0,0,14,22
Ilian Iliev,Bulgaria,Midfield,left,173.0,GR1,AE Kifisias,600000.0,1,0,0,0,1067,25
Jan Zamburek,Czech Republic,Midfield,left,182.0,DK1,Viborg FF,600000.0,1,0,0,0,100,23
Aloísio,Brazil,Midfield,right,180.0,PO1,CF Estrela Amadora SAD,600000.0,6,0,1,1,1586,28
Oleksandr Demchenko,Ukraine,Midfield,right,181.0,UKR1,Kolos Kovalivka,600000.0,6,0,0,1,2199,28
Rubén Pérez,Spain,Midfield,right,178.0,GR1,Panathinaikos FC,600000.0,9,0,1,1,2357,35
Luke McCowan,Scotland,Midfield,left,177.0,SC1,Dundee FC,600000.0,8,0,9,5,2904,27
Luke Le Roux,South Africa,Midfield,right,184.0,NL1,FC Volendam,600000.0,3,0,1,0,869,24
Sambou Sissoko,France,Midfield,right,178.0,UKR1,Vorskla Poltava,600000.0,4,0,0,0,1167,25
Vitaliy Boyko,Ukraine,Midfield,left,183.0,UKR1,LNZ Cherkasy,600000.0,6,0,2,0,2009,27
August Erlingmark,Sweden,Midfield,right,189.0,GR1,Atromitos Athens,600000.0,4,0,0,0,1083,26
Tyrese Francois,Australia,Midfield,left,173.0,DK1,Vejle Boldklub,600000.0,0,0,0,0,331,24
Leon Opitz,Germany,Midfield,left,183.0,L1,SV Werder Bremen,600000.0,0,0,0,0,16,19
Talles,Brazil,Midfield,right,171.0,UKR1,Rukh Lviv,600000.0,2,0,5,3,1509,26
Domagoj Pavicic,Croatia,Midfield,right,179.0,GR1,Aris Thessaloniki,600000.0,2,0,0,0,107,30
Thomas Jørgensen,Denmark,Midfield,left,184.0,DK1,Hvidovre IF,600000.0,1,0,0,0,417,19
Kyrylo Sigeev,Ukraine,Midfield,right,182.0,UKR1,FK Oleksandriya,600000.0,5,0,0,1,1734,20
Yaroslav Mikhailov,Russia,Midfield,left,182.0,RU1,FK Orenburg,600000.0,2,0,0,1,1480,21
Ivan Nesterenko,Ukraine,Midfield,right,178.0,UKR1,Vorskla Poltava,600000.0,3,0,3,0,1515,21
Yevgeniy Pastukh,Ukraine,Midfield,right,193.0,UKR1,Rukh Lviv,600000.0,1,0,4,2,2105,20
Emil Mustafaev,Azerbaijan,Midfield,left,174.0,UKR1,Polissya Zhytomyr,600000.0,2,0,3,4,1179,23
Ogün Özçiçek,Türkiye,Midfield,right,172.0,TR1,Gaziantep FK,550000.0,7,0,3,3,1999,26
Armin Hodzic,Bosnia-Herzegovina,Midfield,right,188.0,TR1,Hatayspor,550000.0,3,0,1,0,521,24
Adi Nalic,Bosnia-Herzegovina,Midfield,both,190.0,NL1,Almere City FC,550000.0,1,0,1,0,316,27
Mehdi Boudjemaa,France,Midfield,right,182.0,TR1,Hatayspor,550000.0,3,0,1,0,638,26
Xander Blomme,Belgium,Midfield,right,172.0,NL1,Go Ahead Eagles,550000.0,3,0,0,0,725,22
Stephen Kelly,Scotland,Midfield,right,176.0,SC1,Livingston FC,550000.0,1,0,2,1,1356,24
Yaw Ackah,Ghana,Midfield,right,175.0,TR1,Kayserispor,550000.0,2,0,0,0,832,25
Tolga Ciğerci,Türkiye,Midfield,right,185.0,TR1,MKE Ankaragücü,550000.0,4,0,5,3,2050,32
Leonel Bucca,Argentina,Midfield,left,190.0,PO1,CF Estrela Amadora SAD,500000.0,4,0,1,0,813,25
Muharrem Jashari,Kosovo,Midfield,both,182.0,UKR1,LNZ Cherkasy,500000.0,5,0,0,2,1283,26
Fabio González,Spain,Midfield,right,176.0,ES1,UD Las Palmas,500000.0,1,0,0,0,121,27
Dean Huiberts,Netherlands,Midfield,right,186.0,NL1,PEC Zwolle,500000.0,0,0,0,0,118,24
Johan Gastien,France,Midfield,right,179.0,FR1,Clermont Foot 63,500000.0,7,0,0,0,2274,37
Denys Pidgurskyi,Ukraine,Midfield,right,190.0,UKR1,Rukh Lviv,500000.0,4,0,2,0,1007,21
Anthony Losilla,France,Midfield,right,185.0,L1,VfL Bochum,500000.0,10,0,1,2,2656,38
Alex Gogic,Cyprus,Midfield,right,185.0,SC1,St. Mirren FC,500000.0,6,0,2,1,3150,30
Lucas Ventura,Brazil,Midfield,right,180.0,PO1,Portimonense SC,500000.0,7,0,1,1,2015,26
Vladislav Lazarev,Russia,Midfield,right,182.0,RU1,Baltika Kaliningrad,500000.0,0,0,0,1,548,23
Oleg Ilyin,Ukraine,Midfield,right,175.0,UKR1,Kolos Kovalivka,500000.0,3,0,2,2,1458,27
Lewis Warrington,England,Midfield,right,182.0,GB1,Everton FC,500000.0,0,0,0,0,171,22
Axel Camblan,France,Midfield,right,169.0,FR1,Stade Brestois 29,500000.0,2,0,0,0,84,21
Stefano Sturaro,Italy,Midfield,right,181.0,TR1,Fatih Karagümrük,500000.0,3,0,1,0,309,31
Jakov Basic,Croatia,Midfield,left,191.0,UKR1,Zorya Lugansk,500000.0,2,0,1,0,1204,28
Scott Fraser,Scotland,Midfield,left,183.0,SC1,Heart of Midlothian FC,500000.0,0,0,1,2,496,29
Reda Belahyane,France,Midfield,right,173.0,FR1,OGC Nice,500000.0,0,0,0,0,116,20
Ayanda Sishuba,Belgium,Midfield,right,169.0,FR1,RC Lens,500000.0,0,0,0,0,56,19
Asier Osambela,Spain,Midfield,right,186.0,ES1,CA Osasuna,500000.0,0,0,0,0,8,20
Efe Akman,Türkiye,Midfield,right,175.0,TR1,Galatasaray,500000.0,0,0,0,0,1,18
Aïman Maurer,Morocco,Midfield,right,173.0,FR1,Clermont Foot 63,500000.0,0,0,0,0,53,20
Artur Yusupov,Russia,Midfield,right,180.0,RU1,FC Sochi,500000.0,4,0,1,2,1664,35
Denys Nagnoynyi,Ukraine,Midfield,right,175.0,UKR1,Zorya Lugansk,500000.0,2,0,1,2,666,22
Dmitriy Vasiljev,Russia,Midfield,right,184.0,RU1,Zenit St. Petersburg,500000.0,2,0,0,0,486,20
Kyrylo Dryshlyuk,Ukraine,Midfield,right,185.0,UKR1,Zorya Lugansk,500000.0,2,0,0,0,894,25
Darko Jevtic,Switzerland,Midfield,left,182.0,RU1,Rubin Kazan,500000.0,0,0,0,0,3,31
Matvey Kislyak,Russia,Midfield,right,180.0,RU1,CSKA Moscow,500000.0,1,0,1,0,439,19
Marko Mladenovic,Serbia,Midfield,both,174.0,L1,Eintracht Frankfurt,500000.0,0,0,0,0,5,20
Tyler Onyango,England,Midfield,right,190.0,GB1,Everton FC,500000.0,0,0,0,0,1,21
Bilal Nadir,Morocco,Midfield,left,179.0,FR1,Olympique Marseille,500000.0,1,0,0,0,112,21
Ruslan Babenko,Ukraine,Midfield,left,172.0,UKR1,SK Dnipro-1,500000.0,7,1,1,0,2847,32
Jannes Van Hecke,Belgium,Midfield,right,177.0,BE1,KV Mechelen,500000.0,1,0,0,0,411,23
Sam Nicholson,Scotland,Midfield,left,175.0,SC1,Motherwell FC,500000.0,2,0,1,0,274,30
Amadou Keita,Guinea,Midfield,right,170.0,BE1,KAS Eupen,500000.0,4,0,1,1,1361,23
José Rodríguez,Spain,Midfield,right,180.0,TR1,Adana Demirspor,500000.0,0,1,0,0,130,30
Muhammed Gümüşkaya,Türkiye,Midfield,left,177.0,TR1,Samsunspor,500000.0,0,0,0,1,421,24
Mathías Tomás,Uruguay,Midfield,left,174.0,GR1,Panserraikos,500000.0,4,0,1,3,1398,24
Andrey Mendel,Russia,Midfield,right,186.0,RU1,Fakel Voronezh,500000.0,2,0,0,1,1329,29
Tawanda Chirewa,Zimbabwe,Midfield,right,181.0,GB1,Wolverhampton Wanderers,500000.0,1,0,0,0,152,21
Efecan Karaca,Türkiye,Midfield,right,170.0,TR1,Alanyaspor,500000.0,5,0,2,3,2747,35
Pedro Obiang,Equatorial Guinea,Midfield,right,186.0,IT1,US Sassuolo,500000.0,1,0,0,0,453,32
Lennard Hartjes,Netherlands,Midfield,right,170.0,NL1,Excelsior Rotterdam,500000.0,0,0,0,0,90,21
Facundo Pérez,Argentina,Midfield,right,170.0,GR1,Panetolikos GFS,500000.0,10,0,1,2,1965,25
Pavlo Orikhovskyi,Ukraine,Midfield,right,181.0,UKR1,Kolos Kovalivka,500000.0,1,0,1,3,1379,28
Anas Ouahim,Morocco,Midfield,right,175.0,NL1,Heracles Almelo,500000.0,4,0,2,1,1274,27
Ibrahima Kébé,Mali,Midfield,right,186.0,ES1,Girona FC,500000.0,1,0,0,0,122,24
Yegor Tverdokhlib,Ukraine,Midfield,right,182.0,UKR1,FK Minaj,500000.0,4,0,3,2,1578,24
Victor Loturi,Canada,Midfield,right,173.0,SC1,Ross County FC,500000.0,9,0,1,0,1765,23
João Graça,Portugal,Midfield,right,177.0,PO1,Rio Ave FC,500000.0,10,0,0,0,1195,29
Mykola Mykhaylenko,Ukraine,Midfield,right,183.0,UKR1,FK Oleksandriya,500000.0,0,0,5,1,1318,23
Wallisson,Brazil,Midfield,right,184.0,PO1,Moreirense FC,500000.0,3,1,0,0,192,27
Najeeb Yakubu,Niger,Midfield,right,182.0,UKR1,Vorskla Poltava,500000.0,2,0,0,0,1046,24
Orest Kuzyk,Ukraine,Midfield,right,174.0,UKR1,Chornomorets Odessa,500000.0,4,0,5,3,2085,29
Guima,Mozambique,Midfield,right,181.0,PO1,GD Chaves,500000.0,7,0,0,1,1253,29
Fred Onyedinma,Nigeria,Midfield,right,185.0,GB1,Luton Town,500000.0,2,0,0,0,476,28
Yuriy Kovalev,Belarus,Midfield,right,174.0,RU1,Baltika Kaliningrad,500000.0,1,0,1,4,1895,32
Onur Ergün,Türkiye,Midfield,right,185.0,TR1,Basaksehir FK,500000.0,3,0,0,0,900,32
Jeff Hendrick,Ireland,Midfield,right,185.0,GB1,Newcastle United,500000.0,0,0,0,0,29,33
Yuriy Vakulko,Ukraine,Midfield,left,176.0,UKR1,Kryvbas Kryvyi Rig,500000.0,4,0,0,1,1061,27
Zisis Karachalios,Greece,Midfield,right,181.0,GR1,PAS Giannina,500000.0,5,1,0,0,1752,29
Jakob Bonde,Denmark,Midfield,left,186.0,DK1,Viborg FF,500000.0,1,0,3,1,1564,31
Genki Haraguchi,Japan,Midfield,right,178.0,L1,VfB Stuttgart,500000.0,0,0,0,0,26,33
Nicolas Janvier,France,Midfield,right,172.0,TR1,Alanyaspor,500000.0,3,0,4,2,1603,26
Bruno Paz,Angola,Midfield,right,182.0,TR1,Konyaspor,500000.0,2,0,0,0,303,26
James Jeggo,Australia,Midfield,right,178.0,SC1,Hibernian FC,500000.0,2,0,0,0,1369,32
Dmytro Myshnyov,Ukraine,Midfield,right,170.0,UKR1,Zorya Lugansk,500000.0,5,0,0,1,1224,31
Gennadiy Pasich,Ukraine,Midfield,right,174.0,UKR1,LNZ Cherkasy,500000.0,7,0,2,2,2030,31
Petar Micin,Serbia,Midfield,right,189.0,UKR1,Zorya Lugansk,500000.0,2,0,0,3,1081,26
Kyrylo Kovalets,Ukraine,Midfield,right,184.0,UKR1,FK Oleksandriya,500000.0,6,0,2,3,1500,31
Mathias Fixelles,Belgium,Midfield,right,183.0,BE1,KVC Westerlo,500000.0,3,0,0,1,573,28
Miguel Mellado,Argentina,Midfield,right,176.0,GR1,OFI Crete FC,500000.0,8,0,0,0,1692,31
Fredy,Angola,Midfield,right,170.0,TR1,Antalyaspor,500000.0,0,0,0,0,141,34
Igor Kogut,Ukraine,Midfield,right,183.0,UKR1,SK Dnipro-1,500000.0,5,0,1,0,503,28
Ilya Zhigulev,Russia,Midfield,right,176.0,RU1,FC Pari Nizhniy Novgorod,500000.0,1,0,0,1,443,28
Cristopher Núñez,Costa Rica,Midfield,right,171.0,GR1,PAS Lamia 1964,500000.0,4,0,1,0,1817,27
Zisis Chatzistravos,Greece,Midfield,right,170.0,GR1,Panserraikos,500000.0,3,0,2,4,1135,25
Youssef Challouk,Belgium,Midfield,right,173.0,BE1,KV Kortrijk,500000.0,0,0,0,0,41,29
Artem Gabelok,Ukraine,Midfield,left,177.0,UKR1,Metalist 1925 Kharkiv,500000.0,3,0,1,3,2310,30
Sean Goss,Northern Ireland,Midfield,left,191.0,GR1,Asteras Aktor,500000.0,3,0,0,2,750,29
Yevgeniy Smyrnyi,Ukraine,Midfield,left,180.0,UKR1,FK Oleksandriya,500000.0,2,0,0,0,1336,26
Tobias Kempe,Germany,Midfield,right,184.0,L1,SV Darmstadt 98,500000.0,1,0,3,2,1351,35
Muammer Sarıkaya,Türkiye,Midfield,right,179.0,TR1,Istanbulspor,500000.0,9,0,2,1,2350,26
Óscar Pinchi,Spain,Midfield,right,171.0,TR1,Caykur Rizespor,500000.0,2,0,0,0,221,29
Irakliy Kvekveskiri,Russia,Midfield,left,178.0,RU1,Fakel Voronezh,500000.0,7,0,0,1,2559,34
Marko Bakic,Montenegro,Midfield,right,186.0,GR1,OFI Crete FC,450000.0,7,0,3,3,1579,31
Andreas Kuen,Austria,Midfield,left,175.0,GR1,Atromitos Athens,450000.0,0,0,2,2,1074,29
Magnus Westergaard,Denmark,Midfield,right,187.0,DK1,Viborg FF,450000.0,1,0,0,0,878,26
Gökcan Kaya,Türkiye,Midfield,right,180.0,TR1,Pendikspor,450000.0,3,0,2,3,2112,29
Panagiotis Tzimas,Greece,Midfield,right,183.0,GR1,PAS Giannina,450000.0,9,0,2,1,1110,23
Noah Naujoks,Netherlands,Midfield,right,183.0,NL1,Excelsior Rotterdam,450000.0,1,0,0,1,1124,22
Vasilios Sourlis,Greece,Midfield,right,183.0,GR1,Asteras Aktor,450000.0,2,0,0,0,713,22
Mikkel Duelund,Denmark,Midfield,both,178.0,DK1,Aarhus GF,450000.0,0,0,1,0,551,27
Igor Konovalov,Russia,Midfield,right,186.0,RU1,Rubin Kazan,450000.0,1,0,0,0,418,28
Ewan Henderson,Scotland,Midfield,right,186.0,SC1,Hibernian FC,450000.0,0,0,0,0,19,24
Callum Slattery,England,Midfield,right,180.0,SC1,Motherwell FC,450000.0,7,0,1,0,1569,25
Jens Toornstra,Netherlands,Midfield,right,178.0,NL1,FC Utrecht,450000.0,4,0,4,7,1902,35
Robin Maulun,France,Midfield,right,176.0,NL1,FC Volendam,450000.0,1,0,0,1,713,28
Sofian Kiyine,Morocco,Midfield,right,182.0,BE1,Oud-Heverlee Leuven,450000.0,2,0,0,1,283,27
Juanpi,Venezuela,Midfield,left,176.0,GR1,Panetolikos GFS,450000.0,10,0,1,4,1593,31
Malachi Boateng,England,Midfield,right,182.0,SC1,Dundee FC,450000.0,5,0,0,1,2025,22
Adrián Riera,Spain,Midfield,right,178.0,GR1,OFI Crete FC,450000.0,2,0,2,0,950,28
Julián Palacios,Argentina,Midfield,right,169.0,GR1,Asteras Aktor,450000.0,0,0,0,0,70,25
Valdemar Byskov,Denmark,Midfield,right,180.0,DK1,FC Midtjylland,450000.0,0,0,0,0,18,20
Oliver Arblaster,England,Midfield,right,180.0,GB1,Sheffield United,450000.0,3,0,0,1,1357,21
Karlo Lulic,Croatia,Midfield,right,187.0,IT1,Frosinone Calcio,450000.0,0,0,0,0,47,28
Jordy Bruijn,Netherlands,Midfield,right,171.0,NL1,Heracles Almelo,450000.0,1,0,1,2,686,28
Samuele Di Benedetto,Germany,Midfield,left,175.0,L1,VfB Stuttgart,450000.0,0,0,0,0,6,19
Toni Domgjoni,Kosovo,Midfield,right,179.0,NL1,Vitesse Arnhem,450000.0,2,0,0,0,921,26
